Request_ID,Customer_ID,Account_ID,Request_Type,Created_Date,Assigned_Team,Priority,SLA_Hours,Resolved_Date,Status,Resolution_Hours,Escalation_Flag
SR0006969,C003180,A0001421,Email Update,2024-08-10 10:00:00,Branch Ops,Low,24,2024-08-11 09:00:00,Resolved,23.0,No
SR0006970,C000859,A0003770,Email Update,2025-01-30 04:00:00,Customer Service,Medium,72,2025-01-30 08:00:00,Resolved,4.0,No
SR0006971,C004883,A0001931,Name Change,2024-11-29 06:00:00,Cards Team,Medium,24,2024-11-30 18:00:00,Resolved,36.0,Yes
SR0006972,C003327,A0001129,Account Closure,2025-04-19 06:00:00,KYC Team,High,48,,In Progress,,No
SR0006973,C004805,A0002701,KYC Update,2024-06-09 17:00:00,KYC Team,Medium,48,2024-06-11 11:00:00,Resolved,42.0,No
SR0006974,C003534,A0002873,Mobile Update,2025-06-15 00:00:00,Account Ops,Low,24,,In Progress,,No
SR0006975,C004625,A0006320,Account Activation,2024-01-13 22:00:00,KYC Team,Medium,24,,Pending,,No
SR0006976,C004342,A0001344,Account Activation,2026-03-08 13:00:00,Cards Team,Medium,24,2026-03-12 09:00:00,Resolved,92.0,Yes
SR0006977,C003144,A0001305,Debit Card Request,2025-04-04 06:00:00,Customer Service,Medium,24,2025-04-05 09:00:00,Resolved,27.0,Yes
SR0006978,C004994,A0003035,KYC Update,2026-01-12 04:00:00,Account Ops,Low,48,2026-01-13 07:00:00,Resolved,27.0,No
SR0006979,C000654,A0002286,Mobile Update,2025-12-06 14:00:00,Cards Team,Medium,24,2025-12-08 22:00:00,Resolved,56.0,Yes
SR0006980,C003796,A0001844,Name Change,2024-04-28 04:00:00,Customer Service,Low,48,2024-04-28 11:00:00,Resolved,7.0,No
SR0006981,C002740,A0004801,Account Closure,2025-01-23 21:00:00,Branch Ops,Medium,72,2025-01-24 11:00:00,Resolved,14.0,No
SR0006982,C003030,A0002279,Email Update,2024-01-23 06:00:00,KYC Team,Medium,24,,In Progress,,No
SR0006983,C003760,A0005119,Debit Card Request,2025-04-30 06:00:00,Cards Team,Low,48,,Pending,,No
SR0006984,C000306,A0002344,Address Change,2024-08-12 11:00:00,KYC Team,Medium,72,2024-08-13 06:00:00,Resolved,19.0,No
SR0006985,C000095,A0003663,Account Activation,2026-02-27 06:00:00,KYC Team,Medium,48,2026-03-03 11:00:00,Resolved,101.0,Yes
SR0006986,C002909,A0006188,Email Update,2026-05-10 13:00:00,KYC Team,Low,72,2026-05-13 07:00:00,Resolved,66.0,No
SR0006987,C004362,A0005067,Name Change,2025-09-08 16:00:00,Cards Team,Medium,72,,Pending,,No
SR0006988,C003065,A0005627,Name Change,2024-03-03 10:00:00,Account Ops,Medium,48,2024-03-06 05:00:00,Resolved,67.0,Yes
SR0006989,C002406,A0002711,Mobile Update,2026-04-16 02:00:00,Customer Service,Medium,48,2026-04-17 00:00:00,Resolved,22.0,No
SR0006990,C002904,A0003764,Email Update,2024-01-05 14:00:00,KYC Team,Medium,72,,In Progress,,No
SR0006991,C003906,A0004819,Email Update,2024-11-16 03:00:00,Customer Service,Medium,72,2024-11-18 03:00:00,Resolved,48.0,No
SR0006992,C000486,A0004378,Mobile Update,2024-12-01 15:00:00,KYC Team,Low,48,2024-12-01 18:00:00,Resolved,3.0,No
SR0006993,C002162,A0005104,Account Activation,2025-05-27 09:00:00,Branch Ops,Medium,24,2025-05-28 16:00:00,Resolved,31.0,Yes
SR0006994,C003708,A0001725,KYC Update,2025-07-04 07:00:00,Customer Service,Medium,48,2025-07-04 21:00:00,Resolved,14.0,No
SR0006995,C002030,A0004750,KYC Update,2026-05-07 20:00:00,Branch Ops,Medium,48,,Pending,,No
SR0006996,C000361,A0001242,KYC Update,2025-01-09 17:00:00,Branch Ops,High,24,2025-01-09 22:00:00,Resolved,5.0,No
SR0006997,C003776,A0004008,Mobile Update,2026-05-24 21:00:00,Account Ops,Medium,24,2026-05-26 04:00:00,Resolved,31.0,Yes
SR0006998,C001867,A0003321,Email Update,2024-12-28 10:00:00,KYC Team,Medium,24,2024-12-28 20:00:00,Closed,10.0,No
SR0006999,C000153,A0001512,KYC Update,2026-01-16 20:00:00,Customer Service,High,24,2026-01-19 16:00:00,Closed,68.0,Yes
SR0007000,C001792,A0001097,Address Change,2025-08-09 06:00:00,KYC Team,Medium,48,2025-08-10 05:00:00,Resolved,23.0,No
SR0007001,C002201,A0002899,Email Update,2024-05-10 05:00:00,Customer Service,High,72,2024-05-11 00:00:00,Closed,19.0,No
SR0007002,C004840,A0005877,Address Change,2024-08-19 13:00:00,Cards Team,Medium,24,2024-08-22 04:00:00,Resolved,63.0,Yes
SR0007003,C003981,A0002516,Account Activation,2024-11-17 18:00:00,Account Ops,Medium,48,2024-11-20 08:00:00,Resolved,62.0,Yes
SR0007004,C000283,A0004707,KYC Update,2025-08-02 19:00:00,Branch Ops,Medium,24,2025-08-03 18:00:00,Resolved,23.0,No
SR0007005,C004684,A0005283,Account Activation,2024-03-20 17:00:00,Account Ops,Medium,72,2024-03-21 20:00:00,Closed,27.0,No
SR0007006,C000798,A0002060,Address Change,2025-03-04 04:00:00,Customer Service,Medium,48,2025-03-06 02:00:00,Resolved,46.0,Yes
SR0007007,C003964,A0001331,Debit Card Request,2025-08-04 17:00:00,Account Ops,High,48,,Pending,,No
SR0007008,C003168,A0000666,Address Change,2024-11-19 22:00:00,Account Ops,Low,24,2024-11-23 15:00:00,Closed,89.0,Yes
SR0007009,C001829,A0004490,KYC Update,2025-07-07 19:00:00,Branch Ops,Medium,72,,In Progress,,No
SR0007010,C000781,A0004796,Account Activation,2026-05-15 09:00:00,Account Ops,Medium,72,2026-05-16 06:00:00,Resolved,21.0,No
SR0007011,C001632,A0002459,Account Activation,2024-10-30 15:00:00,Branch Ops,High,24,2024-10-30 22:00:00,Closed,7.0,No
SR0007012,C001471,A0002811,Mobile Update,2025-06-01 23:00:00,KYC Team,Low,24,2025-06-02 16:00:00,Closed,17.0,No
SR0007013,C000379,A0003327,KYC Update,2025-05-19 02:00:00,Customer Service,Medium,48,2025-05-21 03:00:00,Resolved,49.0,Yes
SR0007014,C002883,A0003178,Debit Card Request,2025-07-24 17:00:00,Customer Service,Medium,72,2025-07-25 11:00:00,Closed,18.0,No
SR0007015,C002516,A0004197,Address Change,2026-03-25 14:00:00,Cards Team,Medium,48,2026-03-30 06:00:00,Resolved,112.0,Yes
SR0007016,C001078,A0004422,Debit Card Request,2025-12-09 08:00:00,Cards Team,Medium,24,2025-12-12 20:00:00,Resolved,84.0,Yes
SR0007017,C004415,A0000369,KYC Update,2025-11-26 07:00:00,Account Ops,Medium,24,2025-11-27 13:00:00,Resolved,30.0,Yes
SR0007018,C004249,A0005092,Email Update,2024-06-13 18:00:00,Customer Service,Medium,24,,In Progress,,No
SR0007019,C000372,A0006245,KYC Update,2025-09-12 17:00:00,KYC Team,Low,48,2025-09-13 10:00:00,Resolved,17.0,No
SR0007020,C002264,A0002973,Mobile Update,2026-03-18 00:00:00,Account Ops,Low,48,2026-03-18 18:00:00,Resolved,18.0,No
SR0007021,C004019,A0006266,Account Closure,2026-02-04 19:00:00,Customer Service,High,24,2026-02-06 20:00:00,Resolved,49.0,Yes
SR0007022,C003506,A0004212,KYC Update,2025-09-24 03:00:00,Cards Team,Medium,72,,In Progress,,No
SR0007023,C001193,A0000035,Mobile Update,2025-04-02 08:00:00,Account Ops,Medium,24,2025-04-03 06:00:00,Closed,22.0,No
SR0007024,C003602,A0003089,Debit Card Request,2025-08-01 02:00:00,KYC Team,High,48,2025-08-01 07:00:00,Resolved,5.0,No
SR0007025,C004891,A0002699,Address Change,2026-05-23 11:00:00,Customer Service,Medium,24,2026-05-26 16:00:00,Resolved,77.0,Yes
SR0007026,C003687,A0000942,Account Activation,2026-05-24 17:00:00,KYC Team,Medium,48,2026-05-27 14:00:00,Resolved,69.0,Yes
SR0007027,C002988,A0004891,Address Change,2024-04-17 14:00:00,Cards Team,Medium,24,,Pending,,No
SR0007028,C001142,A0003559,Mobile Update,2024-09-08 01:00:00,Customer Service,Medium,48,,Pending,,No
SR0007029,C002022,A0005633,Address Change,2025-08-10 16:00:00,Customer Service,Medium,24,,In Progress,,No
SR0007030,C000825,A0002598,Address Change,2025-07-23 04:00:00,Branch Ops,Low,72,2025-07-27 03:00:00,Resolved,95.0,Yes
SR0007031,C002008,A0005444,Address Change,2025-10-25 14:00:00,Branch Ops,Medium,48,,In Progress,,No
SR0007032,C002278,A0002587,Debit Card Request,2025-07-02 19:00:00,Cards Team,Medium,24,2025-07-03 14:00:00,Resolved,19.0,No
SR0007033,C000385,A0001465,KYC Update,2025-08-06 04:00:00,KYC Team,Low,48,2025-08-07 02:00:00,Resolved,22.0,No
SR0007034,C000168,A0000804,Account Closure,2025-08-01 12:00:00,Customer Service,Medium,48,2025-08-04 21:00:00,Resolved,81.0,Yes
SR0007035,C004145,A0000522,KYC Update,2025-02-24 08:00:00,Account Ops,Medium,72,,Pending,,No
SR0007036,C001385,A0006028,Debit Card Request,2024-01-17 18:00:00,KYC Team,Low,72,2024-01-20 07:00:00,Closed,61.0,No
SR0007037,C002104,A0001247,Address Change,2024-05-24 19:00:00,Branch Ops,Low,48,,In Progress,,No
SR0007038,C000645,A0006395,Debit Card Request,2024-06-26 20:00:00,Account Ops,Medium,24,2024-06-30 09:00:00,Resolved,85.0,Yes
SR0007039,C002414,A0002667,Debit Card Request,2025-03-09 01:00:00,Account Ops,Medium,72,2025-03-09 15:00:00,Resolved,14.0,No
SR0007040,C004965,A0003909,Address Change,2025-05-01 10:00:00,Account Ops,Medium,72,,Pending,,No
SR0007041,C004271,A0005550,Mobile Update,2025-06-02 16:00:00,Cards Team,Medium,24,,In Progress,,Yes
SR0007042,C004072,A0003671,Debit Card Request,2024-11-17 12:00:00,KYC Team,Medium,24,2024-11-18 09:00:00,Resolved,21.0,No
SR0007043,C002141,A0001269,Debit Card Request,2024-11-09 13:00:00,Account Ops,Low,72,2024-11-11 22:00:00,Resolved,57.0,No
SR0007044,C001715,A0002411,Address Change,2026-03-20 07:00:00,KYC Team,Low,48,2026-03-24 23:00:00,Closed,112.0,Yes
SR0007045,C001740,A0001138,Account Closure,2025-02-09 15:00:00,Branch Ops,Low,24,2025-02-11 06:00:00,Resolved,39.0,Yes
SR0007046,C000508,A0000482,Address Change,2024-05-07 00:00:00,KYC Team,Medium,24,2024-05-09 07:00:00,Closed,55.0,Yes
SR0007047,C003391,A0000935,Account Activation,2024-04-28 23:00:00,KYC Team,Medium,24,2024-04-29 13:00:00,Resolved,14.0,No
SR0007048,C004671,A0002893,Account Closure,2026-04-11 18:00:00,KYC Team,Medium,48,2026-04-13 11:00:00,Closed,41.0,No
SR0007049,C002398,A0004828,Mobile Update,2025-10-28 18:00:00,Cards Team,Medium,48,2025-10-31 16:00:00,Resolved,70.0,Yes
SR0007050,C002434,A0003682,Debit Card Request,2026-05-20 05:00:00,Customer Service,Medium,48,2026-05-20 22:00:00,Resolved,17.0,No
SR0007051,C001170,A0001401,Email Update,2025-02-18 07:00:00,KYC Team,Medium,72,2025-02-18 20:00:00,Resolved,13.0,No
SR0007052,C003133,A0001274,Name Change,2026-03-16 14:00:00,Account Ops,High,72,2026-03-17 11:00:00,Closed,21.0,No
SR0007053,C004136,A0003681,KYC Update,2026-06-08 23:00:00,Account Ops,Medium,72,2026-06-11 10:00:00,Resolved,59.0,No
SR0007054,C001541,A0005352,Mobile Update,2024-10-10 23:00:00,KYC Team,Low,48,2024-10-11 21:00:00,Closed,22.0,No
SR0007055,C003596,A0002975,Debit Card Request,2024-06-08 02:00:00,KYC Team,Medium,48,2024-06-08 15:00:00,Resolved,13.0,No
SR0007056,C000787,A0001673,Account Activation,2026-04-28 19:00:00,Account Ops,Medium,24,2026-04-30 06:00:00,Resolved,35.0,Yes
SR0007057,C000100,A0004344,Address Change,2024-07-09 04:00:00,Cards Team,Low,72,2024-07-10 10:00:00,Resolved,30.0,Yes
SR0007058,C002063,A0002898,Address Change,2026-05-03 14:00:00,Branch Ops,Medium,24,2026-05-04 03:00:00,Resolved,13.0,No
SR0007059,C000942,A0005961,Email Update,2025-11-11 00:00:00,Customer Service,Medium,24,,Pending,,No
SR0007060,C000426,A0000557,Address Change,2025-07-21 18:00:00,Customer Service,Low,24,2025-07-23 23:00:00,Resolved,53.0,Yes
SR0007061,C002844,A0005432,Debit Card Request,2024-01-01 15:00:00,Account Ops,Medium,24,2024-01-02 05:00:00,Resolved,14.0,No
SR0007062,C001143,A0003151,KYC Update,2024-09-08 04:00:00,Customer Service,Medium,48,2024-09-09 23:00:00,Resolved,43.0,No
SR0007063,C002484,A0002863,Mobile Update,2024-03-11 20:00:00,Branch Ops,Low,24,2024-03-13 14:00:00,Resolved,42.0,Yes
SR0007064,C003768,A0004085,Address Change,2025-01-19 04:00:00,KYC Team,Medium,48,2025-01-20 04:00:00,Resolved,24.0,No
SR0007065,C000565,A0002568,Account Closure,2026-01-03 01:00:00,Cards Team,Medium,24,2026-01-07 11:00:00,Resolved,106.0,Yes
SR0007066,C003942,A0005181,Address Change,2026-01-10 14:00:00,KYC Team,Medium,48,2026-01-16 02:00:00,Resolved,132.0,Yes
SR0007067,C004053,A0003672,Account Closure,2026-04-20 13:00:00,Customer Service,Medium,48,2026-04-21 09:00:00,Resolved,20.0,No
SR0007068,C003810,A0004181,Account Closure,2024-03-23 20:00:00,KYC Team,Medium,24,2024-03-27 05:00:00,Resolved,81.0,Yes
SR0007069,C000813,A0004434,Debit Card Request,2026-01-25 10:00:00,Cards Team,High,24,2026-01-27 20:00:00,Resolved,58.0,Yes
SR0007070,C004366,A0004377,Debit Card Request,2025-10-14 03:00:00,Customer Service,High,72,2025-10-14 10:00:00,Resolved,7.0,No
SR0007071,C001394,A0004785,Mobile Update,2024-02-26 17:00:00,Account Ops,Low,48,2024-02-27 20:00:00,Resolved,27.0,No
SR0007072,C003463,A0003227,KYC Update,2025-01-26 18:00:00,Cards Team,Medium,72,,In Progress,,No
SR0007073,C000428,A0000717,Account Closure,2024-11-14 22:00:00,KYC Team,High,48,2024-11-16 09:00:00,Closed,35.0,No
SR0007074,C002792,A0005480,Name Change,2024-10-30 20:00:00,Account Ops,Low,48,2024-10-31 07:00:00,Resolved,11.0,No
SR0007075,C004487,A0005538,Debit Card Request,2025-02-04 14:00:00,Customer Service,High,48,2025-02-05 07:00:00,Resolved,17.0,No
SR0007076,C004814,A0005874,Account Closure,2024-07-09 04:00:00,Cards Team,Medium,48,2024-07-10 18:00:00,Closed,38.0,Yes
SR0007077,C003156,A0001908,Email Update,2024-11-13 20:00:00,KYC Team,Low,24,2024-11-14 20:00:00,Closed,24.0,No
SR0007078,C002962,A0005709,Debit Card Request,2024-06-04 15:00:00,Cards Team,Medium,24,2024-06-04 20:00:00,Resolved,5.0,No
SR0007079,C003453,A0001890,Account Activation,2026-01-31 05:00:00,Branch Ops,Medium,72,2026-01-31 23:00:00,Closed,18.0,No
SR0007080,C004969,A0005684,Debit Card Request,2024-05-20 07:00:00,KYC Team,Low,48,,Pending,,No
SR0007081,C004819,A0006282,KYC Update,2026-02-13 00:00:00,Account Ops,Low,24,2026-02-13 20:00:00,Resolved,20.0,No
SR0007082,C004615,A0004659,Debit Card Request,2024-05-15 08:00:00,Cards Team,Medium,24,2024-05-18 10:00:00,Resolved,74.0,Yes
SR0007083,C001076,A0001586,Name Change,2024-08-21 11:00:00,KYC Team,Medium,48,2024-08-22 23:00:00,Closed,36.0,No
SR0007084,C001421,A0003011,Name Change,2026-04-10 07:00:00,Branch Ops,Low,24,2026-04-13 06:00:00,Resolved,71.0,Yes
SR0007085,C001932,A0002246,Debit Card Request,2025-06-01 00:00:00,Cards Team,Medium,24,,In Progress,,No
SR0007086,C001131,A0004586,KYC Update,2026-02-20 13:00:00,KYC Team,Medium,48,2026-02-24 05:00:00,Resolved,88.0,Yes
SR0007087,C000094,A0000340,KYC Update,2026-06-15 22:00:00,Branch Ops,Low,48,2026-06-17 14:00:00,Resolved,40.0,No
SR0007088,C001202,A0002358,Address Change,2024-05-09 18:00:00,Customer Service,High,48,,Pending,,No
SR0007089,C000414,A0005685,Mobile Update,2024-09-17 02:00:00,KYC Team,Low,48,2024-09-17 17:00:00,Closed,15.0,No
SR0007090,C002181,A0006425,Name Change,2024-05-23 02:00:00,Account Ops,Medium,48,2024-05-23 08:00:00,Resolved,6.0,No
SR0007091,C004740,A0001920,Address Change,2024-05-21 08:00:00,KYC Team,Medium,72,,Pending,,No
SR0007092,C001980,A0003740,Name Change,2026-01-14 01:00:00,KYC Team,High,48,,In Progress,,No
SR0007093,C002854,A0002728,Address Change,2025-07-02 16:00:00,KYC Team,High,72,2025-07-04 10:00:00,Resolved,42.0,No
SR0007094,C001846,A0001551,Account Activation,2024-09-02 18:00:00,Account Ops,Medium,48,2024-09-04 05:00:00,Resolved,35.0,No
SR0007095,C002816,A0000506,KYC Update,2024-03-03 21:00:00,Cards Team,High,24,,In Progress,,No
SR0007096,C002760,A0003441,Account Closure,2026-02-10 06:00:00,Branch Ops,High,72,2026-02-12 05:00:00,Resolved,47.0,Yes
SR0007097,C003275,A0005195,Address Change,2024-08-19 01:00:00,Customer Service,Medium,72,2024-08-19 22:00:00,Resolved,21.0,No
SR0007098,C003535,A0000776,Address Change,2026-03-08 11:00:00,Branch Ops,Medium,24,2026-03-09 11:00:00,Closed,24.0,No
SR0007099,C002446,A0003257,Debit Card Request,2024-05-11 00:00:00,Customer Service,Low,48,2024-05-12 10:00:00,Resolved,34.0,No
SR0007100,C001586,A0003589,Debit Card Request,2024-08-18 19:00:00,Account Ops,High,48,2024-08-20 03:00:00,Resolved,32.0,No
SR0007101,C001190,A0006252,KYC Update,2025-03-04 12:00:00,Account Ops,Medium,24,2025-03-05 00:00:00,Resolved,12.0,No
SR0007102,C004683,A0000803,Account Closure,2026-06-06 12:00:00,Cards Team,High,48,2026-06-08 19:00:00,Closed,55.0,Yes
SR0007103,C003702,A0001367,KYC Update,2026-06-18 18:00:00,Customer Service,Low,48,,Pending,,No
SR0007104,C002842,A0005122,Account Closure,2025-12-29 12:00:00,Customer Service,Medium,48,2025-12-31 02:00:00,Closed,38.0,No
SR0007105,C002593,A0000654,KYC Update,2025-04-09 23:00:00,Cards Team,Medium,48,2025-04-10 05:00:00,Resolved,6.0,No
SR0007106,C000265,A0000010,Name Change,2024-02-04 19:00:00,Branch Ops,Medium,24,,In Progress,,No
SR0007107,C002237,A0005656,Mobile Update,2026-01-24 05:00:00,Branch Ops,Low,48,,In Progress,,No
SR0007108,C001033,A0006457,Debit Card Request,2026-01-29 09:00:00,Branch Ops,Medium,48,2026-01-30 20:00:00,Closed,35.0,No
SR0007109,C001646,A0000165,Address Change,2025-05-26 05:00:00,Customer Service,Medium,48,,Pending,,Yes
SR0007110,C002441,A0001925,KYC Update,2026-03-18 07:00:00,KYC Team,Medium,24,2026-03-20 09:00:00,Resolved,50.0,Yes
SR0007111,C003762,A0002610,Address Change,2024-09-06 06:00:00,KYC Team,Low,72,2024-09-06 20:00:00,Closed,14.0,No
SR0007112,C002506,A0003138,Mobile Update,2024-09-28 02:00:00,KYC Team,Medium,24,2024-09-30 00:00:00,Resolved,46.0,Yes
SR0007113,C004419,A0004517,Address Change,2025-12-07 06:00:00,Cards Team,High,72,2025-12-11 05:00:00,Resolved,95.0,Yes
SR0007114,C004695,A0000338,Address Change,2026-03-26 00:00:00,Account Ops,Medium,48,2026-03-26 21:00:00,Resolved,21.0,No
SR0007115,C004325,A0005625,Account Closure,2024-01-08 00:00:00,Account Ops,Medium,48,2024-01-08 05:00:00,Resolved,5.0,No
SR0007116,C000914,A0004503,Account Activation,2024-10-19 09:00:00,Customer Service,Medium,72,2024-10-21 11:00:00,Closed,50.0,No
SR0007117,C004165,A0003813,Debit Card Request,2026-03-08 09:00:00,Account Ops,High,72,,Pending,,No
SR0007118,C003483,A0004044,Debit Card Request,2025-06-20 22:00:00,KYC Team,Medium,48,,Pending,,No
SR0007119,C004789,A0006423,Mobile Update,2024-01-24 14:00:00,Cards Team,Medium,24,2024-01-25 15:00:00,Resolved,25.0,Yes
SR0007120,C000821,A0002906,Account Activation,2024-04-20 09:00:00,KYC Team,Low,48,2024-04-22 23:00:00,Resolved,62.0,Yes
SR0007121,C000076,A0004625,Mobile Update,2025-05-17 18:00:00,Customer Service,Low,48,,In Progress,,No
SR0007122,C003601,A0005209,Email Update,2026-05-22 20:00:00,KYC Team,Medium,24,2026-05-25 18:00:00,Resolved,70.0,Yes
SR0007123,C002176,A0000832,Mobile Update,2024-11-05 07:00:00,Account Ops,Medium,24,2024-11-07 04:00:00,Resolved,45.0,Yes
SR0007124,C003303,A0002264,Name Change,2025-10-31 08:00:00,Account Ops,Medium,48,,Pending,,No
SR0007125,C001293,A0002501,KYC Update,2026-06-19 23:00:00,Branch Ops,Medium,48,,In Progress,,No
SR0007126,C001582,A0002890,Address Change,2026-01-15 17:00:00,Cards Team,Medium,24,2026-01-19 02:00:00,Resolved,81.0,Yes
SR0007127,C004294,A0001383,Account Activation,2026-03-03 23:00:00,KYC Team,Medium,72,2026-03-07 08:00:00,Resolved,81.0,Yes
SR0007128,C004578,A0001611,KYC Update,2025-10-14 13:00:00,Customer Service,Medium,24,2025-10-15 06:00:00,Closed,17.0,No
SR0007129,C004390,A0004133,KYC Update,2024-07-29 22:00:00,Cards Team,Low,24,2024-07-31 19:00:00,Resolved,45.0,Yes
SR0007130,C003799,A0000008,Debit Card Request,2026-05-04 19:00:00,Branch Ops,Medium,24,,Pending,,No
SR0007131,C002368,A0002554,Mobile Update,2024-03-26 04:00:00,KYC Team,Medium,48,2024-03-26 17:00:00,Resolved,13.0,No
SR0007132,C004971,A0001817,Mobile Update,2024-02-12 04:00:00,Cards Team,Medium,24,2024-02-15 17:00:00,Closed,85.0,Yes
SR0007133,C004836,A0001077,Debit Card Request,2026-06-25 13:00:00,KYC Team,Medium,48,2026-06-29 00:00:00,Resolved,83.0,Yes
SR0007134,C001646,A0000774,Email Update,2026-06-16 12:00:00,Account Ops,Medium,72,2026-06-16 21:00:00,Resolved,9.0,No
SR0007135,C000489,A0003269,Account Closure,2025-01-04 16:00:00,Account Ops,Medium,72,2025-01-05 02:00:00,Resolved,10.0,No
SR0007136,C002997,A0005697,Address Change,2024-02-20 18:00:00,Branch Ops,Medium,48,2024-02-23 00:00:00,Closed,54.0,Yes
SR0007137,C003300,A0002248,KYC Update,2025-08-26 02:00:00,Account Ops,Low,72,2025-08-26 21:00:00,Resolved,19.0,No
SR0007138,C001967,A0001674,Account Activation,2026-03-17 21:00:00,Customer Service,Medium,48,2026-03-19 00:00:00,Resolved,27.0,No
SR0007139,C000941,A0000657,Account Activation,2026-01-14 12:00:00,Customer Service,Medium,48,,Pending,,No
SR0007140,C000114,A0000108,Mobile Update,2025-12-07 05:00:00,Branch Ops,Low,72,2025-12-08 16:00:00,Resolved,35.0,No
SR0007141,C002577,A0000765,Account Activation,2026-04-14 00:00:00,Account Ops,Medium,48,2026-04-15 01:00:00,Closed,25.0,No
SR0007142,C001588,A0001948,Debit Card Request,2026-05-14 11:00:00,KYC Team,Medium,24,2026-05-18 01:00:00,Resolved,86.0,Yes
SR0007143,C002979,A0004757,Address Change,2024-07-09 09:00:00,Cards Team,Medium,72,2024-07-09 19:00:00,Resolved,10.0,No
SR0007144,C004875,A0003975,Debit Card Request,2024-03-17 00:00:00,Cards Team,Low,48,2024-03-18 10:00:00,Resolved,34.0,No
SR0007145,C001438,A0003351,Debit Card Request,2026-04-12 08:00:00,KYC Team,Low,48,2026-04-14 13:00:00,Resolved,53.0,Yes
SR0007146,C004307,A0004665,KYC Update,2024-05-01 15:00:00,KYC Team,Medium,24,2024-05-02 05:00:00,Resolved,14.0,No
SR0007147,C004474,A0004661,Address Change,2026-05-14 11:00:00,Customer Service,Medium,24,2026-05-15 06:00:00,Resolved,19.0,No
SR0007148,C004605,A0002196,Email Update,2025-12-10 03:00:00,Cards Team,High,48,2025-12-12 17:00:00,Resolved,62.0,Yes
SR0007149,C000014,A0001305,Account Activation,2026-05-23 16:00:00,Account Ops,Low,48,2026-05-24 01:00:00,Resolved,9.0,No
SR0007150,C002474,A0003073,Mobile Update,2025-07-31 02:00:00,Branch Ops,Low,48,2025-08-01 06:00:00,Resolved,28.0,No
SR0007151,C001088,A0001914,Debit Card Request,2025-06-10 01:00:00,Customer Service,Low,72,2025-06-11 10:00:00,Resolved,33.0,No
SR0007152,C004448,A0003514,Debit Card Request,2026-02-06 12:00:00,Branch Ops,Medium,24,2026-02-08 16:00:00,Resolved,52.0,Yes
