Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount,Debit_Credit,Transaction_Status,Failure_Reason
T00029068,A0000426,2025-04-01 00:00:00,Bill Payment,POS,40889.06,Debit,Success,
T00029069,A0005076,2024-11-12 00:00:00,Purchase,ATM,11562.36,Credit,Success,
T00029070,A0000576,2026-05-21 00:00:00,Cash Withdrawal,POS,841.76,Debit,Success,
T00029071,A0001599,2024-08-10 00:00:00,Transfer,UPI,677.05,Credit,Success,
T00029072,A0001177,2024-07-18 00:00:00,Transfer,ATM,40262.9,Credit,Success,
T00029073,A0000741,2025-11-25 00:00:00,Deposit,ATM,4992.66,Credit,Success,
T00029074,A0000647,2025-03-28 00:00:00,Transfer,UPI,7975.2,Credit,Success,
T00029075,A0004546,2026-05-21 00:00:00,Cash Withdrawal,POS,48875.47,Debit,Success,
T00029076,A0005054,2025-11-14 00:00:00,Transfer,UPI,5297.2,Debit,Success,
T00029077,A0002627,2025-03-16 00:00:00,Transfer,UPI,2012.65,Credit,Success,
T00029078,A0003750,2025-03-14 00:00:00,Purchase,POS,28750.61,Debit,Pending,
T00029079,A0000114,2024-11-04 00:00:00,Transfer,Branch,358.59,Debit,Success,
T00029080,A0001721,2024-08-05 00:00:00,Bill Payment,UPI,3657.0,Credit,Success,
T00029081,A0005896,2025-01-18 00:00:00,Purchase,NEFT,3980.93,Credit,Success,
T00029082,A0004705,2024-10-23 00:00:00,Purchase,UPI,3716.78,Credit,Success,
T00029083,A0003627,2026-02-19 00:00:00,Bill Payment,POS,13263.73,Debit,Success,
T00029084,A0005977,2024-08-14 00:00:00,Transfer,POS,3006.51,Debit,Success,
T00029085,A0003874,2024-01-20 00:00:00,Cash Withdrawal,ATM,25800.1,Credit,Success,
T00029086,A0005932,2024-08-16 00:00:00,Deposit,POS,6892.24,Credit,Success,
T00029087,A0002464,2024-04-13 00:00:00,Purchase,POS,530.32,Credit,Success,
T00029088,A0004457,2025-08-07 00:00:00,Purchase,POS,734.18,Debit,Success,
T00029089,A0002327,2024-06-02 00:00:00,Cash Withdrawal,ATM,7319.86,Debit,Success,
T00029090,A0001078,2025-08-11 00:00:00,Bill Payment,UPI,3458.32,Debit,Success,
T00029091,A0000995,2026-05-05 00:00:00,Transfer,Mobile Banking,2380.32,Debit,Success,
T00029092,A0000765,2026-03-25 00:00:00,Purchase,POS,4022.89,Debit,Success,
T00029093,A0000545,2025-05-21 00:00:00,Transfer,POS,5451.55,Debit,Success,
T00029094,A0003217,2026-03-20 00:00:00,Transfer,POS,1458.24,Credit,Success,
T00029095,A0003367,2024-07-13 00:00:00,Bill Payment,Mobile Banking,4738.88,Debit,Success,
T00029096,A0004993,2024-12-31 00:00:00,Bill Payment,NEFT,872.09,Debit,Failed,Technical Error
T00029097,A0004297,2025-05-26 00:00:00,Cash Withdrawal,Mobile Banking,536.18,Credit,Success,
T00029098,A0000776,2024-02-04 00:00:00,Deposit,Mobile Banking,885.02,Credit,Success,
T00029099,A0003684,2025-03-31 00:00:00,Transfer,UPI,6818.57,Debit,Success,
T00029100,A0004009,2024-08-09 00:00:00,Bill Payment,UPI,2902.83,Debit,Success,
T00029101,A0006395,2025-02-28 00:00:00,Purchase,ATM,57259.74,Debit,Success,
T00029102,A0000540,2025-09-21 00:00:00,Deposit,UPI,6144.82,Debit,Failed,Timeout
T00029103,A0004724,2025-04-21 00:00:00,Deposit,IMPS,4474.48,Debit,Success,
T00029104,A0002977,2025-12-27 00:00:00,Transfer,ATM,491.52,Debit,Success,
T00029105,A0005588,2026-05-22 00:00:00,Transfer,UPI,4617.89,Credit,Success,
T00029106,A0002210,2025-10-11 00:00:00,Bill Payment,IMPS,2305.63,Debit,Success,
T00029107,A0000179,2024-03-21 00:00:00,Purchase,UPI,2275.74,Debit,Success,
T00029108,A0004196,2025-10-10 00:00:00,Cash Withdrawal,IMPS,1510.84,Debit,Success,
T00029109,A0000436,2025-02-02 00:00:00,Transfer,ATM,675.41,Debit,Success,
T00029110,A0003107,2024-01-19 00:00:00,Purchase,NEFT,13961.85,Debit,Success,
T00029111,A0000758,2024-11-25 00:00:00,Transfer,UPI,11060.89,Debit,Success,
T00029112,A0000551,2024-05-25 00:00:00,Cash Withdrawal,UPI,9415.53,Debit,Success,
T00029113,A0004261,2025-01-23 00:00:00,Transfer,IMPS,6685.12,Debit,Success,
T00029114,A0001435,2024-05-12 00:00:00,Transfer,UPI,1795.91,Debit,Success,
T00029115,A0005924,2025-05-08 00:00:00,Purchase,UPI,13240.34,Debit,Success,
T00029116,A0006255,2026-05-11 00:00:00,Purchase,ATM,1251.66,Debit,Success,
T00029117,A0001314,2025-03-31 00:00:00,Deposit,IMPS,8214.02,Debit,Success,
T00029118,A0001487,2026-01-11 00:00:00,Purchase,ATM,9394.19,Debit,Failed,Technical Error
T00029119,A0005650,2025-10-24 00:00:00,Purchase,POS,4414.38,Debit,Pending,
T00029120,A0001589,2025-07-17 00:00:00,Transfer,ATM,1367.53,Debit,Success,
T00029121,A0001379,2025-12-15 00:00:00,Bill Payment,POS,10450.07,Debit,Success,
T00029122,A0001917,2024-06-09 00:00:00,Bill Payment,IMPS,5656.63,Credit,Success,
T00029123,A0004399,2025-12-14 00:00:00,Transfer,POS,7910.26,Debit,Success,
T00029124,A0006289,2026-01-15 00:00:00,Deposit,POS,11455.4,Debit,Success,
T00029125,A0000339,2025-03-15 00:00:00,Cash Withdrawal,UPI,12324.29,Debit,Success,
T00029126,A0001183,2024-11-16 00:00:00,Transfer,UPI,13224.22,Credit,Success,
T00029127,A0002135,2024-03-04 00:00:00,Cash Withdrawal,UPI,749.59,Debit,Success,
T00029128,A0004087,2024-12-11 00:00:00,Purchase,ATM,4527.33,Credit,Failed,Insufficient Funds
T00029129,A0003356,2026-04-09 00:00:00,Bill Payment,IMPS,5926.82,Debit,Success,
T00029130,A0006283,2025-03-14 00:00:00,Purchase,POS,2159.62,Debit,Success,
T00029131,A0003777,2026-06-12 00:00:00,Purchase,UPI,10581.95,Credit,Success,
T00029132,A0003135,2026-02-05 00:00:00,Purchase,UPI,1813.58,Debit,Failed,Insufficient Funds
T00029133,A0002103,2024-12-27 00:00:00,Purchase,UPI,2415.78,Debit,Success,
T00029134,A0002000,2024-04-03 00:00:00,Purchase,NEFT,3809.76,Debit,Success,
T00029135,A0002940,2025-07-16 00:00:00,Transfer,Branch,1654.59,Debit,Success,
T00029136,A0000783,2026-04-17 00:00:00,Cash Withdrawal,ATM,4942.43,Debit,Success,
T00029137,A0000555,2025-11-06 00:00:00,Cash Withdrawal,IMPS,12013.09,Credit,Success,
T00029138,A0004424,2024-04-26 00:00:00,Purchase,UPI,1284.39,Debit,Success,
T00029139,A0002514,2024-05-24 00:00:00,Purchase,UPI,42920.14,Debit,Success,
T00029140,A0000263,2024-03-29 00:00:00,Bill Payment,NEFT,1248.46,Debit,Success,
T00029141,A0002358,2025-03-16 00:00:00,Transfer,ATM,616.02,Credit,Success,
T00029142,A0005998,2024-04-07 00:00:00,Purchase,POS,33126.52,Credit,Success,
T00029143,A0000208,2026-04-08 00:00:00,Cash Withdrawal,ATM,5960.54,Debit,Success,
T00029144,A0005969,2024-07-22 00:00:00,Transfer,POS,1363.89,Debit,Success,
T00029145,A0003556,2024-05-10 00:00:00,Purchase,Mobile Banking,612.77,Debit,Success,
T00029146,A0000301,2026-04-02 00:00:00,Transfer,UPI,1170.19,Debit,Success,
T00029147,A0006266,2025-05-31 00:00:00,Purchase,UPI,5179.49,Debit,Success,
T00029148,A0004620,2025-04-03 00:00:00,Cash Withdrawal,IMPS,2670.89,Debit,Success,
T00029149,A0003480,2024-08-28 00:00:00,Transfer,IMPS,854.57,Credit,Success,
T00029150,A0003218,2024-07-11 00:00:00,Purchase,Mobile Banking,14144.32,Debit,Success,
T00029151,A0000294,2025-08-23 00:00:00,Transfer,UPI,3315.64,Credit,Success,
T00029152,A0005086,2025-01-16 00:00:00,Transfer,NEFT,518.94,Debit,Success,
T00029153,A0000449,2024-12-01 00:00:00,Cash Withdrawal,UPI,1081.73,Debit,Success,
T00029154,A0003224,2024-01-05 00:00:00,Deposit,UPI,1912.42,Credit,Success,
T00029155,A0005062,2024-06-08 00:00:00,Purchase,Branch,681.49,Debit,Success,
T00029156,A0000916,2025-02-08 00:00:00,Bill Payment,ATM,5772.87,Debit,Success,
T00029157,A0004019,2024-12-24 00:00:00,Bill Payment,ATM,18287.74,Debit,Success,
T00029158,A0001203,2025-02-17 00:00:00,Purchase,Mobile Banking,20693.83,Debit,Success,
T00029159,A0004105,2025-06-28 00:00:00,Deposit,UPI,3389.02,Debit,Success,
T00029160,A0005592,2026-02-24 00:00:00,Purchase,UPI,2980.54,Debit,Success,
T00029161,A0005435,2024-06-21 00:00:00,Purchase,Mobile Banking,524.63,Debit,Success,
T00029162,A0004589,2024-06-03 00:00:00,Transfer,UPI,5685.88,Debit,Success,
T00029163,A0000951,2024-07-19 00:00:00,Transfer,POS,1799.53,Debit,Failed,Technical Error
T00029164,A0003742,2024-09-21 00:00:00,Cash Withdrawal,POS,6551.66,Debit,Success,
T00029165,A0006445,2024-08-07 00:00:00,Transfer,Branch,4310.71,Credit,Success,
T00029166,A0005609,2026-04-24 00:00:00,Purchase,ATM,1130.57,Debit,Failed,Timeout
T00029167,A0004115,2025-08-22 00:00:00,Transfer,ATM,6934.56,Debit,Success,
T00029168,A0004776,2024-01-12 00:00:00,Bill Payment,Mobile Banking,4023.77,Debit,Failed,Authentication Failed
T00029169,A0006377,2024-10-04 00:00:00,Bill Payment,NEFT,3319.91,Debit,Success,
T00029170,A0006174,2025-02-20 00:00:00,Transfer,ATM,5935.71,Debit,Success,
T00029171,A0003699,2025-07-30 00:00:00,Bill Payment,POS,12952.63,Debit,Success,
T00029172,A0002187,2026-06-16 00:00:00,Purchase,NEFT,17960.42,Debit,Success,
T00029173,A0005358,2025-01-03 00:00:00,Purchase,IMPS,22887.8,Debit,Pending,
T00029174,A0002838,2024-03-29 00:00:00,Purchase,IMPS,6496.94,Credit,Success,
T00029175,A0003558,2025-02-27 00:00:00,Transfer,Mobile Banking,838.59,Debit,Success,
T00029176,A0000062,2025-08-06 00:00:00,Purchase,Branch,2507.96,Debit,Success,
T00029177,A0001551,2025-10-17 00:00:00,Transfer,NEFT,8527.77,Debit,Success,
T00029178,A0000265,2024-03-12 00:00:00,Cash Withdrawal,UPI,11027.17,Debit,Success,
T00029179,A0005928,2025-03-05 00:00:00,Purchase,POS,8772.49,Debit,Success,
T00029180,A0004677,2024-01-31 00:00:00,Deposit,UPI,1904.07,Debit,Success,
T00029181,A0003159,2024-03-13 00:00:00,Transfer,UPI,6671.47,Credit,Success,
T00029182,A0003295,2026-03-09 00:00:00,Bill Payment,Mobile Banking,581.21,Debit,Success,
T00029183,A0002012,2026-02-21 00:00:00,Bill Payment,UPI,8414.22,Credit,Success,
T00029184,A0004426,2026-05-20 00:00:00,Cash Withdrawal,IMPS,586.23,Debit,Success,
T00029185,A0005642,2024-05-17 00:00:00,Bill Payment,UPI,2215.46,Debit,Success,
T00029186,A0005161,2025-07-31 00:00:00,Purchase,Mobile Banking,4760.19,Debit,Success,
T00029187,A0002852,2025-05-25 00:00:00,Transfer,NEFT,2541.9,Debit,Success,
T00029188,A0004855,2024-03-01 00:00:00,Transfer,Mobile Banking,4437.77,Credit,Success,
T00029189,A0002038,2026-01-05 00:00:00,Transfer,UPI,7663.72,Debit,Success,
T00029190,A0001522,2025-03-11 00:00:00,Transfer,POS,8474.03,Credit,Success,
T00029191,A0004993,2024-09-09 00:00:00,Purchase,NEFT,313.36,Credit,Success,
T00029192,A0004020,2026-03-29 00:00:00,Transfer,POS,6897.46,Debit,Failed,Limit Exceeded
T00029193,A0002346,2026-05-25 00:00:00,Cash Withdrawal,IMPS,3459.81,Debit,Success,
T00029194,A0000703,2024-07-11 00:00:00,Deposit,ATM,24542.46,Debit,Success,
T00029195,A0002369,2024-10-28 00:00:00,Purchase,POS,3916.2,Debit,Success,
T00029196,A0001528,2025-05-04 00:00:00,Bill Payment,UPI,1733.46,Credit,Success,
T00029197,A0005646,2025-08-12 00:00:00,Deposit,IMPS,6158.05,Credit,Success,
T00029198,A0004469,2025-08-26 00:00:00,Transfer,ATM,5579.68,Debit,Failed,Timeout
T00029199,A0004811,2026-01-26 00:00:00,Purchase,ATM,3206.12,Debit,Success,
T00029200,A0005215,2024-05-27 00:00:00,Purchase,UPI,1846.54,Debit,Success,
T00029201,A0001450,2024-03-26 00:00:00,Transfer,IMPS,670.43,Debit,Success,
T00029202,A0000989,2024-06-23 00:00:00,Transfer,UPI,1911.28,Debit,Success,
T00029203,A0000619,2025-06-18 00:00:00,Transfer,ATM,3032.02,Debit,Success,
T00029204,A0002269,2026-04-08 00:00:00,Deposit,IMPS,12860.41,Debit,Success,
T00029205,A0002789,2025-05-06 00:00:00,Transfer,IMPS,1364.55,Credit,Success,
T00029206,A0002296,2026-06-07 00:00:00,Purchase,NEFT,2373.28,Debit,Success,
T00029207,A0003212,2026-03-03 00:00:00,Bill Payment,IMPS,859.14,Debit,Success,
T00029208,A0001949,2024-05-12 00:00:00,Transfer,ATM,2687.87,Credit,Success,
T00029209,A0001416,2024-04-23 00:00:00,Deposit,IMPS,604.95,Debit,Success,
T00029210,A0002265,2024-03-02 00:00:00,Transfer,UPI,1462.7,Debit,Success,
T00029211,A0006484,2025-03-14 00:00:00,Purchase,NEFT,1974.84,Credit,Success,
T00029212,A0001543,2026-03-10 00:00:00,Bill Payment,UPI,1334.35,Debit,Success,
T00029213,A0001863,2024-02-28 00:00:00,Purchase,Branch,2674.2,Debit,Success,
T00029214,A0001358,2024-07-08 00:00:00,Transfer,ATM,9396.08,Debit,Success,
T00029215,A0000947,2025-12-27 00:00:00,Bill Payment,NEFT,1124.8,Debit,Success,
T00029216,A0002507,2026-01-01 00:00:00,Transfer,Mobile Banking,4254.84,Debit,Success,
T00029217,A0000762,2026-04-07 00:00:00,Transfer,Mobile Banking,659.41,Debit,Success,
T00029218,A0004142,2024-09-05 00:00:00,Transfer,Mobile Banking,696.54,Debit,Success,
T00029219,A0000746,2024-01-17 00:00:00,Purchase,Branch,3422.87,Debit,Success,
T00029220,A0005516,2026-06-06 00:00:00,Deposit,Branch,2561.65,Debit,Success,
T00029221,A0002026,2024-07-23 00:00:00,Transfer,IMPS,46591.27,Debit,Success,
T00029222,A0002209,2025-02-01 00:00:00,Bill Payment,Branch,1827.54,Credit,Success,
T00029223,A0001093,2025-09-11 00:00:00,Bill Payment,ATM,8686.18,Debit,Failed,Limit Exceeded
T00029224,A0003273,2025-11-03 00:00:00,Bill Payment,UPI,14313.54,Credit,Success,
T00029225,A0004301,2025-03-26 00:00:00,Cash Withdrawal,POS,2629.51,Credit,Success,
T00029226,A0001466,2025-12-14 00:00:00,Purchase,UPI,786.82,Debit,Success,
T00029227,A0004199,2025-01-14 00:00:00,Purchase,NEFT,4822.41,Debit,Success,
T00029228,A0005668,2024-11-16 00:00:00,Cash Withdrawal,IMPS,4573.55,Debit,Success,
T00029229,A0000716,2024-09-15 00:00:00,Deposit,ATM,2888.52,Credit,Success,
T00029230,A0004574,2025-06-03 00:00:00,Deposit,POS,2180.37,Debit,Success,
T00029231,A0005386,2024-08-29 00:00:00,Bill Payment,UPI,5867.26,Debit,Success,
T00029232,A0006459,2024-04-27 00:00:00,Deposit,POS,1368.55,Debit,Success,
T00029233,A0004937,2025-02-10 00:00:00,Purchase,POS,3719.19,Debit,Success,
T00029234,A0003725,2024-04-07 00:00:00,Cash Withdrawal,UPI,2034.7,Credit,Success,
T00029235,A0002645,2024-01-25 00:00:00,Transfer,UPI,5552.07,Credit,Success,
T00029236,A0006411,2026-05-31 00:00:00,Transfer,NEFT,1973.05,Debit,Success,
T00029237,A0002307,2024-04-01 00:00:00,Transfer,ATM,7137.23,Debit,Success,
T00029238,A0005553,2024-10-10 00:00:00,Purchase,ATM,3660.84,Debit,Success,
T00029239,A0001250,2024-05-25 00:00:00,Purchase,NEFT,1430.3,Debit,Success,
T00029240,A0001407,2026-03-05 00:00:00,Transfer,POS,7779.08,Credit,Success,
T00029241,A0002881,2026-01-12 00:00:00,Purchase,ATM,1098.68,Credit,Success,
T00029242,A0003097,2024-10-09 00:00:00,Bill Payment,UPI,3891.73,Credit,Success,
T00029243,A0002989,2026-01-30 00:00:00,Purchase,NEFT,4866.31,Debit,Success,
T00029244,A0002451,2024-02-01 00:00:00,Purchase,ATM,1577.96,Debit,Success,
T00029245,A0002601,2024-07-22 00:00:00,Deposit,POS,2730.43,Debit,Success,
T00029246,A0006358,2024-01-28 00:00:00,Transfer,POS,487.18,Debit,Failed,Authentication Failed
T00029247,A0000995,2024-08-14 00:00:00,Transfer,UPI,199.08,Debit,Success,
T00029248,A0005579,2026-05-10 00:00:00,Transfer,Branch,574.68,Debit,Success,
T00029249,A0000793,2024-01-20 00:00:00,Cash Withdrawal,UPI,24323.92,Debit,Success,
T00029250,A0003847,2024-08-22 00:00:00,Transfer,UPI,9865.52,Debit,Failed,Technical Error
T00029251,A0005516,2024-08-25 00:00:00,Bill Payment,UPI,1030.56,Credit,Success,
T00029252,A0002387,2025-08-23 00:00:00,Cash Withdrawal,NEFT,829.31,Debit,Success,
T00029253,A0000972,2025-06-16 00:00:00,Purchase,POS,555.65,Credit,Success,
T00029254,A0004081,2024-08-31 00:00:00,Cash Withdrawal,Mobile Banking,1639.24,Credit,Success,
T00029255,A0005611,2025-05-21 00:00:00,Transfer,POS,4297.91,Credit,Success,
T00029256,A0000561,2024-08-21 00:00:00,Cash Withdrawal,POS,1103.48,Debit,Success,
T00029257,A0004130,2026-05-02 00:00:00,Bill Payment,UPI,3863.61,Debit,Success,
T00029258,A0006476,2024-02-12 00:00:00,Bill Payment,UPI,1888.02,Debit,Success,
T00029259,A0004397,2026-01-21 00:00:00,Transfer,UPI,8614.81,Credit,Success,
T00029260,A0003823,2025-11-06 00:00:00,Purchase,ATM,5118.26,Credit,Success,
T00029261,A0002452,2025-02-13 00:00:00,Transfer,UPI,16867.17,Debit,Success,
T00029262,A0004079,2024-06-03 00:00:00,Transfer,ATM,683.48,Debit,Success,
T00029263,A0000961,2025-07-04 00:00:00,Transfer,UPI,4449.33,Debit,Success,
T00029264,A0003639,2024-04-20 00:00:00,Deposit,ATM,4421.76,Credit,Success,
T00029265,A0002792,2024-03-23 00:00:00,Purchase,IMPS,2417.84,Credit,Success,
T00029266,A0005151,2024-07-23 00:00:00,Bill Payment,Mobile Banking,1778.17,Debit,Success,
T00029267,A0004009,2026-05-31 00:00:00,Transfer,UPI,2168.16,Credit,Success,
T00029268,A0002560,2026-06-04 00:00:00,Cash Withdrawal,IMPS,5618.57,Credit,Success,
T00029269,A0003231,2026-03-12 00:00:00,Bill Payment,Mobile Banking,1230.54,Credit,Success,
T00029270,A0001483,2024-02-06 00:00:00,Transfer,POS,8071.08,Debit,Success,
T00029271,A0005752,2025-01-14 00:00:00,Purchase,Mobile Banking,19676.34,Debit,Success,
T00029272,A0004371,2025-03-26 00:00:00,Bill Payment,UPI,6984.86,Credit,Success,
T00029273,A0000777,2025-11-14 00:00:00,Transfer,Mobile Banking,2400.41,Debit,Success,
T00029274,A0002899,2024-12-08 00:00:00,Purchase,Mobile Banking,21010.56,Debit,Success,
T00029275,A0004741,2026-02-13 00:00:00,Purchase,POS,2301.92,Debit,Success,
T00029276,A0003386,2025-12-25 00:00:00,Transfer,IMPS,16942.66,Debit,Success,
T00029277,A0003482,2026-01-04 00:00:00,Transfer,UPI,5368.77,Credit,Success,
T00029278,A0001893,2024-11-22 00:00:00,Transfer,ATM,11863.25,Debit,Success,
T00029279,A0003895,2024-04-30 00:00:00,Purchase,IMPS,4485.9,Debit,Success,
T00029280,A0003152,2025-09-16 00:00:00,Purchase,NEFT,6019.25,Debit,Success,
T00029281,A0001157,2025-06-29 00:00:00,Cash Withdrawal,UPI,4717.84,Debit,Failed,Authentication Failed
T00029282,A0003516,2024-09-18 00:00:00,Transfer,UPI,12812.67,Debit,Success,
T00029283,A0004228,2026-02-08 00:00:00,Purchase,POS,5225.39,Debit,Success,
T00029284,A0004690,2024-04-11 00:00:00,Transfer,UPI,1165.42,Debit,Success,
T00029285,A0003401,2025-02-21 00:00:00,Purchase,UPI,4405.61,Debit,Success,
T00029286,A0002757,2024-11-22 00:00:00,Bill Payment,UPI,2868.03,Debit,Success,
T00029287,A0006325,2025-06-12 00:00:00,Bill Payment,UPI,8205.75,Credit,Success,
T00029288,A0001214,2025-01-22 00:00:00,Transfer,IMPS,3544.96,Debit,Success,
T00029289,A0004018,2025-09-26 00:00:00,Cash Withdrawal,POS,1388.04,Debit,Success,
T00029290,A0003477,2024-05-26 00:00:00,Transfer,UPI,12387.74,Debit,Success,
T00029291,A0003415,2024-09-09 00:00:00,Purchase,Branch,2484.72,Debit,Success,
T00029292,A0002554,2025-07-30 00:00:00,Purchase,UPI,1058.27,Debit,Success,
T00029293,A0001287,2026-02-22 00:00:00,Deposit,Mobile Banking,591.08,Debit,Success,
T00029294,A0001331,2025-08-14 00:00:00,Cash Withdrawal,UPI,4321.21,Credit,Success,
T00029295,A0001030,2025-03-22 00:00:00,Transfer,POS,1643.85,Debit,Success,
T00029296,A0000181,2024-01-09 00:00:00,Deposit,IMPS,14156.15,Debit,Success,
T00029297,A0003015,2025-09-23 00:00:00,Bill Payment,Mobile Banking,6375.46,Debit,Success,
T00029298,A0002158,2024-03-08 00:00:00,Bill Payment,UPI,7379.19,Debit,Success,
T00029299,A0004550,2025-08-01 00:00:00,Transfer,ATM,4823.29,Debit,Success,
T00029300,A0004743,2024-04-26 00:00:00,Deposit,Mobile Banking,858.71,Credit,Success,
T00029301,A0000785,2026-05-01 00:00:00,Bill Payment,UPI,3613.43,Debit,Success,
T00029302,A0004065,2024-10-03 00:00:00,Purchase,UPI,1665.97,Credit,Success,
T00029303,A0005821,2024-05-07 00:00:00,Transfer,Branch,3524.37,Debit,Success,
T00029304,A0005909,2025-08-12 00:00:00,Cash Withdrawal,IMPS,319.11,Debit,Success,
T00029305,A0005532,2024-12-19 00:00:00,Transfer,POS,35048.13,Debit,Success,
T00029306,A0003777,2025-06-20 00:00:00,Purchase,IMPS,1527.69,Credit,Failed,Technical Error
T00029307,A0000092,2025-08-07 00:00:00,Bill Payment,IMPS,3379.6,Debit,Success,
T00029308,A0004190,2025-02-04 00:00:00,Transfer,ATM,101791.94,Credit,Success,
T00029309,A0005119,2025-04-30 00:00:00,Bill Payment,IMPS,6777.08,Credit,Success,
T00029310,A0004482,2024-06-18 00:00:00,Purchase,POS,4331.07,Debit,Success,
T00029311,A0006056,2024-09-28 00:00:00,Purchase,UPI,11988.21,Debit,Pending,
T00029312,A0002733,2025-01-28 00:00:00,Transfer,IMPS,8146.36,Credit,Success,
T00029313,A0004010,2026-02-10 00:00:00,Transfer,UPI,5342.84,Debit,Success,
T00029314,A0003002,2025-05-10 00:00:00,Purchase,IMPS,1983.63,Credit,Success,
T00029315,A0004429,2024-06-02 00:00:00,Transfer,ATM,1285.87,Debit,Success,
T00029316,A0003172,2024-11-25 00:00:00,Deposit,UPI,1762.9,Debit,Success,
T00029317,A0001191,2025-08-09 00:00:00,Bill Payment,NEFT,5786.91,Credit,Success,
T00029318,A0001423,2025-07-23 00:00:00,Purchase,UPI,17839.15,Credit,Success,
T00029319,A0003440,2024-01-07 00:00:00,Transfer,Mobile Banking,4830.8,Debit,Success,
T00029320,A0000190,2025-02-21 00:00:00,Bill Payment,ATM,9084.29,Debit,Success,
T00029321,A0002905,2025-12-29 00:00:00,Bill Payment,UPI,999.87,Debit,Success,
T00029322,A0000664,2025-08-20 00:00:00,Transfer,ATM,895.56,Debit,Success,
T00029323,A0001996,2025-05-18 00:00:00,Purchase,ATM,1233.6,Credit,Success,
T00029324,A0000324,2026-05-09 00:00:00,Transfer,UPI,1654.62,Credit,Success,
T00029325,A0003142,2024-04-15 00:00:00,Transfer,ATM,2849.21,Debit,Success,
T00029326,A0005644,2026-01-06 00:00:00,Deposit,IMPS,5858.74,Credit,Success,
T00029327,A0000140,2025-07-29 00:00:00,Cash Withdrawal,IMPS,3494.73,Debit,Failed,Authentication Failed
T00029328,A0005248,2024-03-13 00:00:00,Bill Payment,POS,3215.56,Credit,Success,
T00029329,A0001572,2025-05-19 00:00:00,Bill Payment,POS,7206.62,Debit,Success,
T00029330,A0004742,2026-03-01 00:00:00,Purchase,ATM,2041.84,Credit,Success,
T00029331,A0002210,2024-01-09 00:00:00,Bill Payment,POS,2091.92,Debit,Success,
T00029332,A0001748,2025-06-23 00:00:00,Transfer,UPI,1338.54,Debit,Success,
T00029333,A0001195,2026-02-03 00:00:00,Bill Payment,POS,3304.78,Debit,Success,
T00029334,A0003738,2024-04-17 00:00:00,Cash Withdrawal,Mobile Banking,2478.58,Debit,Success,
T00029335,A0001006,2026-03-24 00:00:00,Cash Withdrawal,POS,7645.81,Debit,Success,
T00029336,A0002677,2024-07-23 00:00:00,Transfer,Mobile Banking,821.38,Credit,Success,
T00029337,A0003539,2024-11-07 00:00:00,Cash Withdrawal,UPI,5596.69,Credit,Failed,Limit Exceeded
T00029338,A0000148,2025-06-15 00:00:00,Purchase,UPI,5483.94,Credit,Success,
T00029339,A0006160,2026-04-29 00:00:00,Transfer,POS,408.62,Debit,Success,
