Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date,Loan_Amount,Loan_Status,Approval_Date,Disbursement_Date,Interest_Rate,Tenure_Months,Outstanding_Amount,Credit_Score_Band
L001384,C000712,B008,Home,2023-04-28 00:00:00,307400.0,Disbursed,2023-05-11 00:00:00,2023-05-17 00:00:00,14.01,120,154258.22,<600
L001385,C003503,B005,Business,2024-08-12 00:00:00,546700.0,Disbursed,2024-08-20 00:00:00,2024-08-27 00:00:00,15.81,36,348182.79,700-749
L001386,C004534,B022,Personal,2025-02-15 00:00:00,842700.0,Approved,2025-02-20 00:00:00,,14.08,36,0.0,750+
L001387,C000147,B030,Personal,2024-03-10 00:00:00,908300.0,Disbursed,2024-03-22 00:00:00,2024-03-28 00:00:00,7.55,36,246811.89,700-749
L001388,C000698,B004,Personal,2026-04-30 00:00:00,127100.0,Approved,2026-05-10 00:00:00,,11.14,180,0.0,700-749
L001389,C000403,B015,Home,2024-01-18 00:00:00,1464700.0,Disbursed,2024-01-23 00:00:00,2024-01-24 00:00:00,11.8,240,1258069.47,750+
L001390,C003440,B024,Vehicle,2023-04-29 00:00:00,153000.0,Rejected,,,8.95,180,0.0,700-749
L001391,C004818,B012,Personal,2026-04-10 00:00:00,82900.0,Rejected,,,10.22,48,0.0,700-749
L001392,C002337,B002,Personal,2023-12-30 00:00:00,288200.0,Disbursed,2024-01-06 00:00:00,2024-01-08 00:00:00,17.08,48,73353.66,700-749
L001393,C003925,B013,Personal,2024-04-17 00:00:00,1140100.0,Disbursed,2024-05-01 00:00:00,2024-05-04 00:00:00,17.33,120,913024.5,700-749
L001394,C002126,B008,Home,2026-01-07 00:00:00,496200.0,Rejected,,,16.09,36,0.0,750+
L001395,C003778,B022,Home,2025-02-06 00:00:00,681900.0,Disbursed,2025-02-16 00:00:00,2025-02-24 00:00:00,17.23,36,392630.63,750+
L001396,C002950,B010,Business,2024-07-31 00:00:00,396500.0,Rejected,,,15.65,48,0.0,700-749
L001397,C002161,B006,Vehicle,2026-01-27 00:00:00,444900.0,Disbursed,2026-02-07 00:00:00,2026-02-14 00:00:00,13.02,120,174058.91,700-749
L001398,C000034,B021,Education,2025-01-03 00:00:00,258600.0,Approved,2025-01-07 00:00:00,,11.0,120,0.0,600-699
L001399,C001244,B006,Vehicle,2024-03-29 00:00:00,2508600.0,Disbursed,2024-04-05 00:00:00,2024-04-06 00:00:00,14.84,12,1401378.44,750+
L001400,C002487,B008,Education,2025-11-07 00:00:00,543000.0,Disbursed,2025-11-14 00:00:00,2025-11-17 00:00:00,8.02,12,320413.04,750+
L001401,C001740,B017,Vehicle,2024-05-30 00:00:00,1098500.0,Rejected,,,10.68,240,0.0,600-699
L001402,C002091,B001,Business,2024-12-28 00:00:00,589100.0,Disbursed,2025-01-06 00:00:00,2025-01-11 00:00:00,9.33,240,346923.41,600-699
L001403,C003002,B018,Vehicle,2024-09-01 00:00:00,103500.0,Disbursed,2024-09-03 00:00:00,2024-09-12 00:00:00,15.27,24,58865.55,600-699
L001404,C001520,B025,Education,2023-07-27 00:00:00,315800.0,Disbursed,2023-08-07 00:00:00,2023-08-10 00:00:00,17.86,120,288033.61,750+
L001405,C000959,B030,Vehicle,2025-12-01 00:00:00,114900.0,Disbursed,2025-12-14 00:00:00,2025-12-22 00:00:00,9.71,36,59723.07,600-699
L001406,C001199,B017,Home,2023-06-20 00:00:00,177500.0,Approved,2023-07-02 00:00:00,,16.0,48,0.0,600-699
L001407,C004377,B011,Vehicle,2024-02-11 00:00:00,262100.0,Disbursed,2024-02-18 00:00:00,2024-02-20 00:00:00,13.64,36,236210.42,600-699
L001408,C001910,B030,Vehicle,2025-02-24 00:00:00,216300.0,Rejected,,,16.5,48,0.0,750+
L001409,C004805,B005,Vehicle,2023-12-23 00:00:00,261200.0,Rejected,,,9.45,24,0.0,700-749
L001410,C000197,B011,Business,2026-02-07 00:00:00,1912200.0,Disbursed,2026-02-21 00:00:00,2026-02-23 00:00:00,17.41,12,612608.5,<600
L001411,C001629,B005,Education,2025-07-19 00:00:00,237700.0,Closed,2025-07-28 00:00:00,2025-07-29 00:00:00,9.41,180,0.0,700-749
L001412,C000529,B007,Home,2025-06-11 00:00:00,356500.0,Rejected,,,14.48,180,0.0,700-749
L001413,C002153,B008,Business,2025-07-09 00:00:00,191000.0,Disbursed,2025-07-22 00:00:00,2025-07-31 00:00:00,7.54,240,154097.57,600-699
L001414,C003329,B018,Personal,2025-02-04 00:00:00,1628600.0,Closed,2025-02-11 00:00:00,2025-02-19 00:00:00,12.33,24,0.0,750+
L001415,C001260,B028,Vehicle,2023-09-09 00:00:00,1349300.0,Disbursed,2023-09-13 00:00:00,2023-09-14 00:00:00,11.88,180,1152150.93,700-749
L001416,C002030,B005,Personal,2023-06-23 00:00:00,198000.0,Disbursed,2023-07-01 00:00:00,2023-07-05 00:00:00,17.36,48,142258.52,600-699
L001417,C001121,B009,Home,2026-02-11 00:00:00,275800.0,Disbursed,2026-02-14 00:00:00,2026-02-16 00:00:00,17.4,24,219232.63,600-699
L001418,C001750,B007,Home,2025-07-10 00:00:00,60700.0,Disbursed,2025-07-24 00:00:00,2025-07-27 00:00:00,13.97,180,32029.65,700-749
L001419,C001757,B024,Personal,2024-12-04 00:00:00,261800.0,Disbursed,2024-12-16 00:00:00,2024-12-25 00:00:00,12.47,60,124983.63,600-699
L001420,C001786,B011,Vehicle,2024-04-04 00:00:00,243400.0,Closed,2024-04-16 00:00:00,2024-04-21 00:00:00,17.02,180,0.0,600-699
L001421,C003882,B013,Home,2023-11-21 00:00:00,48800.0,Disbursed,2023-11-28 00:00:00,2023-12-07 00:00:00,9.84,240,30860.93,700-749
L001422,C002087,B002,Vehicle,2026-05-16 00:00:00,643200.0,Disbursed,2026-05-23 00:00:00,2026-05-28 00:00:00,13.86,60,380692.7,750+
L001423,C002876,B024,Personal,2025-02-06 00:00:00,426900.0,Disbursed,2025-02-16 00:00:00,2025-02-25 00:00:00,13.83,36,227031.56,700-749
L001424,C002023,B009,Education,2024-06-01 00:00:00,120600.0,Rejected,,,10.84,24,0.0,600-699
L001425,C004887,B026,Personal,2023-02-08 00:00:00,1100900.0,Approved,2023-02-21 00:00:00,,9.27,180,0.0,750+
L001426,C000808,B010,Home,2025-10-27 00:00:00,258000.0,Approved,2025-11-02 00:00:00,,11.18,60,0.0,750+
L001427,C002296,B003,Personal,2023-10-30 00:00:00,95600.0,Closed,2023-11-11 00:00:00,2023-11-16 00:00:00,10.35,48,0.0,750+
L001428,C003811,B008,Business,2026-05-11 00:00:00,472300.0,Rejected,,,10.61,36,0.0,750+
L001429,C001722,B013,Home,2026-01-17 00:00:00,607900.0,Disbursed,2026-01-28 00:00:00,2026-02-03 00:00:00,9.91,36,435536.06,600-699
L001430,C002072,B013,Personal,2025-04-14 00:00:00,407700.0,Disbursed,2025-04-22 00:00:00,2025-04-28 00:00:00,15.31,180,284312.53,700-749
L001431,C001591,B007,Vehicle,2025-10-04 00:00:00,536800.0,Disbursed,2025-10-06 00:00:00,2025-10-08 00:00:00,16.57,12,425873.51,750+
L001432,C002602,B019,Personal,2023-04-17 00:00:00,1141300.0,Disbursed,2023-04-29 00:00:00,2023-05-08 00:00:00,10.45,24,943973.18,750+
L001433,C000568,B016,Personal,2025-02-09 00:00:00,755500.0,Closed,2025-02-16 00:00:00,2025-02-21 00:00:00,10.06,60,0.0,600-699
L001434,C001383,B022,Personal,2023-03-03 00:00:00,569800.0,Disbursed,2023-03-07 00:00:00,2023-03-16 00:00:00,17.6,180,401469.93,750+
L001435,C003815,B026,Personal,2023-03-28 00:00:00,49100.0,Rejected,,,17.14,36,0.0,600-699
L001436,C003600,B020,Personal,2023-01-30 00:00:00,261600.0,Closed,2023-02-12 00:00:00,2023-02-13 00:00:00,13.31,120,0.0,600-699
L001437,C004394,B021,Home,2026-01-13 00:00:00,1202200.0,Disbursed,2026-01-15 00:00:00,2026-01-19 00:00:00,7.87,180,639197.18,700-749
L001438,C004471,B030,Education,2025-06-18 00:00:00,1339100.0,Rejected,,,15.16,120,0.0,750+
L001439,C002835,B014,Vehicle,2025-09-07 00:00:00,356900.0,Closed,2025-09-16 00:00:00,2025-09-18 00:00:00,11.17,48,0.0,700-749
L001440,C001962,B015,Education,2026-03-14 00:00:00,803700.0,Closed,2026-03-28 00:00:00,2026-03-29 00:00:00,16.25,24,0.0,700-749
L001441,C003188,B007,Home,2024-12-25 00:00:00,760100.0,Closed,2025-01-06 00:00:00,2025-01-09 00:00:00,9.42,240,0.0,700-749
L001442,C002189,B029,Personal,2026-05-01 00:00:00,462600.0,Disbursed,2026-05-02 00:00:00,2026-05-09 00:00:00,7.39,12,419596.84,600-699
L001443,C003543,B030,Education,2025-04-02 00:00:00,992200.0,Approved,2025-04-11 00:00:00,,9.88,12,0.0,750+
L001444,C004017,B004,Personal,2025-06-17 00:00:00,137700.0,Disbursed,2025-06-25 00:00:00,2025-06-30 00:00:00,11.13,180,85630.79,600-699
L001445,C003860,B012,Business,2023-06-28 00:00:00,104500.0,Disbursed,2023-07-07 00:00:00,2023-07-09 00:00:00,16.27,12,71491.3,600-699
L001446,C000674,B010,Personal,2026-02-10 00:00:00,4232800.0,Approved,2026-02-12 00:00:00,,12.38,48,0.0,600-699
L001447,C002902,B029,Home,2025-02-15 00:00:00,1674600.0,Disbursed,2025-03-01 00:00:00,2025-03-10 00:00:00,16.99,12,799446.22,700-749
L001448,C000467,B020,Home,2026-03-08 00:00:00,234600.0,Approved,2026-03-19 00:00:00,,13.33,24,0.0,600-699
L001449,C001134,B029,Personal,2025-08-23 00:00:00,746500.0,Approved,2025-08-24 00:00:00,,13.07,60,0.0,<600
L001450,C003869,B009,Personal,2025-02-10 00:00:00,15950700.0,Disbursed,2025-02-20 00:00:00,2025-02-23 00:00:00,9.3,24,7506824.42,600-699
L001451,C002396,B029,Home,2024-12-02 00:00:00,2195500.0,Disbursed,2024-12-10 00:00:00,2024-12-15 00:00:00,14.75,60,1216761.61,600-699
L001452,C004087,B023,Education,2024-07-15 00:00:00,1303800.0,Disbursed,2024-07-22 00:00:00,2024-07-30 00:00:00,8.12,24,913494.39,750+
L001453,C000320,B027,Vehicle,2023-09-03 00:00:00,241200.0,Rejected,,,9.65,48,0.0,700-749
L001454,C001993,B016,Vehicle,2023-06-26 00:00:00,734900.0,Disbursed,2023-07-06 00:00:00,2023-07-07 00:00:00,8.55,60,618809.9,600-699
L001455,C003463,B025,Business,2024-11-22 00:00:00,773000.0,Disbursed,2024-12-06 00:00:00,2024-12-12 00:00:00,10.79,12,215293.08,700-749
L001456,C003894,B011,Business,2024-05-27 00:00:00,315600.0,Disbursed,2024-06-08 00:00:00,2024-06-14 00:00:00,14.75,120,123871.56,750+
L001457,C002268,B005,Education,2024-12-12 00:00:00,480500.0,Rejected,,,13.98,120,0.0,700-749
L001458,C004853,B009,Home,2026-05-23 00:00:00,5535200.0,Disbursed,2026-06-06 00:00:00,2026-06-15 00:00:00,17.45,120,2994752.78,750+
L001459,C000313,B010,Vehicle,2024-11-06 00:00:00,331300.0,Disbursed,2024-11-18 00:00:00,2024-11-24 00:00:00,11.49,120,237858.3,750+
L001460,C003312,B026,Home,2024-04-14 00:00:00,650300.0,Disbursed,2024-04-22 00:00:00,2024-04-29 00:00:00,7.18,48,494999.91,700-749
L001461,C000130,B017,Business,2025-05-10 00:00:00,103400.0,Disbursed,2025-05-15 00:00:00,2025-05-22 00:00:00,8.84,60,47661.58,700-749
L001462,C001626,B010,Personal,2025-08-09 00:00:00,822300.0,Approved,2025-08-19 00:00:00,,12.48,36,0.0,750+
L001463,C000295,B021,Personal,2025-07-08 00:00:00,1830900.0,Disbursed,2025-07-20 00:00:00,2025-07-29 00:00:00,13.59,120,1584458.0,700-749
L001464,C003739,B027,Business,2025-02-18 00:00:00,891700.0,Disbursed,2025-02-22 00:00:00,2025-02-25 00:00:00,8.55,12,512510.43,700-749
L001465,C001177,B006,Vehicle,2025-03-06 00:00:00,838400.0,Disbursed,2025-03-19 00:00:00,2025-03-24 00:00:00,10.29,180,696260.38,700-749
L001466,C002959,B007,Vehicle,2025-06-27 00:00:00,246000.0,Rejected,,,11.11,180,0.0,750+
L001467,C004861,B013,Personal,2026-05-10 00:00:00,1791000.0,Rejected,,,8.57,36,0.0,750+
L001468,C003430,B005,Education,2025-08-12 00:00:00,61300.0,Disbursed,2025-08-21 00:00:00,2025-08-27 00:00:00,16.41,180,35356.31,600-699
L001469,C003694,B025,Personal,2025-10-09 00:00:00,520600.0,Disbursed,2025-10-18 00:00:00,2025-10-19 00:00:00,7.13,180,316124.04,700-749
L001470,C004188,B021,Home,2025-01-23 00:00:00,173400.0,Disbursed,2025-02-01 00:00:00,2025-02-08 00:00:00,17.45,48,94393.97,750+
L001471,C001639,B018,Vehicle,2025-09-10 00:00:00,134900.0,Disbursed,2025-09-14 00:00:00,2025-09-19 00:00:00,12.39,180,78512.98,700-749
L001472,C002231,B002,Personal,2025-06-12 00:00:00,1378200.0,Disbursed,2025-06-25 00:00:00,2025-07-03 00:00:00,13.69,36,487185.25,600-699
L001473,C000537,B027,Vehicle,2023-08-15 00:00:00,310500.0,Disbursed,2023-08-26 00:00:00,2023-08-27 00:00:00,8.08,48,199212.27,600-699
L001474,C000325,B012,Personal,2025-06-05 00:00:00,3139700.0,Disbursed,2025-06-14 00:00:00,2025-06-15 00:00:00,15.21,180,1698007.01,600-699
L001475,C003213,B018,Home,2025-12-17 00:00:00,72300.0,Disbursed,2025-12-30 00:00:00,2026-01-01 00:00:00,13.8,120,25808.98,750+
L001476,C000681,B014,Vehicle,2023-06-11 00:00:00,811200.0,Disbursed,2023-06-19 00:00:00,2023-06-23 00:00:00,7.34,60,398186.09,700-749
L001477,C000049,B014,Business,2025-07-04 00:00:00,1549700.0,Disbursed,2025-07-05 00:00:00,2025-07-06 00:00:00,10.23,24,1008609.64,750+
L001478,C001971,B024,Personal,2023-07-14 00:00:00,324300.0,Rejected,,,16.82,12,0.0,750+
L001479,C001878,B015,Personal,2024-12-19 00:00:00,468400.0,Closed,2024-12-21 00:00:00,2024-12-26 00:00:00,12.9,48,0.0,750+
L001480,C004321,B021,Personal,2023-08-06 00:00:00,176700.0,Disbursed,2023-08-08 00:00:00,2023-08-17 00:00:00,9.77,24,151206.05,750+
L001481,C001969,B024,Vehicle,2025-04-11 00:00:00,543100.0,Rejected,,,16.6,120,0.0,750+
L001482,C002652,B012,Home,2023-02-20 00:00:00,711300.0,Approved,2023-02-28 00:00:00,,15.45,48,0.0,600-699
L001483,C001642,B019,Personal,2024-08-05 00:00:00,330600.0,Rejected,,,14.47,24,0.0,700-749
L001484,C004423,B019,Business,2025-10-05 00:00:00,219900.0,Approved,2025-10-12 00:00:00,,13.18,180,0.0,600-699
L001485,C002009,B023,Personal,2026-03-14 00:00:00,405800.0,Disbursed,2026-03-18 00:00:00,2026-03-24 00:00:00,8.14,180,312646.84,750+
L001486,C004167,B008,Home,2023-11-17 00:00:00,1467000.0,Disbursed,2023-11-22 00:00:00,2023-11-24 00:00:00,10.02,240,655353.48,700-749
L001487,C002651,B030,Vehicle,2025-02-08 00:00:00,720500.0,Closed,2025-02-18 00:00:00,2025-02-22 00:00:00,16.06,36,0.0,600-699
L001488,C002142,B009,Personal,2025-06-23 00:00:00,82500.0,Disbursed,2025-07-01 00:00:00,2025-07-09 00:00:00,9.53,48,54169.41,700-749
L001489,C003427,B029,Vehicle,2024-02-29 00:00:00,604900.0,Disbursed,2024-03-08 00:00:00,2024-03-12 00:00:00,15.78,180,571522.46,600-699
L001490,C003921,B025,Home,2023-01-26 00:00:00,699200.0,Approved,2023-02-05 00:00:00,,7.66,24,0.0,750+
L001491,C001579,B029,Personal,2025-11-17 00:00:00,815500.0,Rejected,,,16.38,12,0.0,700-749
L001492,C002135,B013,Business,2024-01-30 00:00:00,2046900.0,Disbursed,2024-02-04 00:00:00,2024-02-08 00:00:00,14.41,180,1154247.63,750+
L001493,C000329,B023,Personal,2025-10-09 00:00:00,148500.0,Disbursed,2025-10-21 00:00:00,2025-10-29 00:00:00,8.83,60,49036.19,700-749
L001494,C001264,B016,Vehicle,2024-11-20 00:00:00,359200.0,Disbursed,2024-12-01 00:00:00,2024-12-07 00:00:00,12.8,48,217131.25,700-749
L001495,C001983,B027,Personal,2025-03-02 00:00:00,323500.0,Disbursed,2025-03-09 00:00:00,2025-03-18 00:00:00,9.0,60,105537.2,700-749
L001496,C003873,B025,Personal,2024-06-18 00:00:00,363900.0,Disbursed,2024-06-28 00:00:00,2024-07-07 00:00:00,7.82,24,212082.02,600-699
L001497,C002146,B004,Personal,2024-01-23 00:00:00,425100.0,Rejected,,,17.76,48,0.0,600-699
L001498,C000837,B022,Personal,2025-09-20 00:00:00,224900.0,Disbursed,2025-09-21 00:00:00,2025-09-30 00:00:00,17.77,120,86430.18,750+
L001499,C003302,B012,Home,2026-05-17 00:00:00,122100.0,Disbursed,2026-05-30 00:00:00,2026-06-07 00:00:00,13.79,24,60700.28,600-699
L001500,C003358,B007,Education,2025-01-29 00:00:00,335700.0,Disbursed,2025-02-08 00:00:00,2025-02-12 00:00:00,13.43,240,101317.46,<600
L001501,C001459,B021,Education,2023-05-28 00:00:00,207000.0,Disbursed,2023-06-08 00:00:00,2023-06-14 00:00:00,13.53,48,144051.13,700-749
L001502,C002589,B014,Education,2024-10-07 00:00:00,311100.0,Disbursed,2024-10-17 00:00:00,2024-10-20 00:00:00,12.89,120,157021.66,700-749
L001503,C002898,B027,Personal,2023-10-10 00:00:00,1604800.0,Disbursed,2023-10-22 00:00:00,2023-10-27 00:00:00,12.19,120,757041.64,600-699
L001504,C004941,B018,Business,2025-08-06 00:00:00,573300.0,Rejected,,,16.28,12,0.0,600-699
L001505,C003037,B001,Personal,2025-06-10 00:00:00,602100.0,Disbursed,2025-06-20 00:00:00,2025-06-29 00:00:00,10.54,24,355288.57,600-699
L001506,C003448,B011,Personal,2024-10-23 00:00:00,160800.0,Closed,2024-10-26 00:00:00,2024-11-02 00:00:00,14.65,48,0.0,750+
L001507,C001417,B011,Personal,2026-01-22 00:00:00,447100.0,Disbursed,2026-01-29 00:00:00,2026-02-05 00:00:00,14.24,240,283356.16,600-699
L001508,C003512,B029,Home,2023-06-21 00:00:00,638800.0,Approved,2023-06-26 00:00:00,,17.12,240,0.0,<600
L001509,C003095,B022,Vehicle,2024-05-03 00:00:00,128200.0,Disbursed,2024-05-17 00:00:00,2024-05-20 00:00:00,15.99,240,112070.35,750+
L001510,C004713,B007,Education,2025-09-22 00:00:00,376200.0,Rejected,,,11.54,240,0.0,700-749
L001511,C004074,B019,Home,2025-11-18 00:00:00,874600.0,Approved,2025-11-20 00:00:00,,9.26,240,0.0,600-699
L001512,C001427,B010,Business,2023-08-24 00:00:00,1040200.0,Disbursed,2023-09-01 00:00:00,2023-09-09 00:00:00,9.71,48,755933.57,750+
L001513,C001397,B025,Business,2023-07-16 00:00:00,121100.0,Disbursed,2023-07-18 00:00:00,2023-07-20 00:00:00,7.41,180,63986.81,750+
L001514,C003854,B020,Personal,2026-01-20 00:00:00,67400.0,Disbursed,2026-01-23 00:00:00,2026-01-29 00:00:00,10.2,120,21179.62,600-699
L001515,C000021,B002,Education,2024-03-17 00:00:00,725200.0,Disbursed,2024-03-25 00:00:00,2024-04-02 00:00:00,10.82,12,316916.52,750+
L001516,C001530,B028,Education,2024-07-16 00:00:00,370700.0,Disbursed,2024-07-26 00:00:00,2024-07-31 00:00:00,12.57,120,304676.86,700-749
L001517,C004916,B005,Vehicle,2026-01-10 00:00:00,1106900.0,Closed,2026-01-20 00:00:00,2026-01-22 00:00:00,7.76,180,0.0,700-749
L001518,C001296,B019,Vehicle,2025-03-17 00:00:00,307500.0,Closed,2025-03-27 00:00:00,2025-03-31 00:00:00,8.51,180,0.0,750+
L001519,C000444,B004,Personal,2026-05-08 00:00:00,86900.0,Disbursed,2026-05-15 00:00:00,2026-05-17 00:00:00,9.72,48,76273.27,600-699
L001520,C003370,B004,Education,2024-04-01 00:00:00,950600.0,Disbursed,2024-04-04 00:00:00,2024-04-08 00:00:00,8.01,60,855057.88,600-699
L001521,C002253,B014,Education,2024-04-20 00:00:00,447400.0,Disbursed,2024-04-29 00:00:00,2024-05-01 00:00:00,13.16,36,133641.69,700-749
L001522,C004358,B011,Education,2025-11-29 00:00:00,272300.0,Rejected,,,17.55,120,0.0,600-699
L001523,C000027,B025,Business,2024-08-06 00:00:00,1005100.0,Disbursed,2024-08-09 00:00:00,2024-08-18 00:00:00,10.31,48,350248.03,600-699
L001524,C004277,B012,Personal,2024-07-13 00:00:00,1940300.0,Disbursed,2024-07-22 00:00:00,2024-07-29 00:00:00,7.7,24,1471883.12,<600
L001525,C002617,B030,Home,2024-02-10 00:00:00,348500.0,Disbursed,2024-02-19 00:00:00,2024-02-24 00:00:00,8.8,12,110525.75,700-749
L001526,C004931,B007,Home,2025-12-16 00:00:00,908400.0,Disbursed,2025-12-28 00:00:00,2025-12-29 00:00:00,13.15,12,531434.9,750+
L001527,C004020,B002,Personal,2025-08-25 00:00:00,1848000.0,Disbursed,2025-08-27 00:00:00,2025-08-31 00:00:00,17.77,60,945621.69,750+
L001528,C000374,B012,Home,2026-02-08 00:00:00,65200.0,Disbursed,2026-02-09 00:00:00,2026-02-15 00:00:00,15.9,48,32801.81,600-699
L001529,C002540,B013,Home,2023-11-27 00:00:00,2079300.0,Closed,2023-12-11 00:00:00,2023-12-17 00:00:00,15.3,240,0.0,750+
L001530,C001824,B016,Education,2026-04-20 00:00:00,668700.0,Approved,2026-05-04 00:00:00,,7.67,48,0.0,600-699
L001531,C000003,B021,Home,2023-05-30 00:00:00,1064200.0,Disbursed,2023-06-13 00:00:00,2023-06-18 00:00:00,16.77,36,404681.44,600-699
L001532,C003570,B019,Vehicle,2024-01-12 00:00:00,195200.0,Disbursed,2024-01-19 00:00:00,2024-01-20 00:00:00,14.17,240,135999.39,700-749
L001533,C002564,B013,Personal,2024-09-19 00:00:00,499100.0,Approved,2024-10-01 00:00:00,,9.6,36,0.0,750+
L001534,C003636,B011,Personal,2023-05-25 00:00:00,185200.0,Disbursed,2023-05-26 00:00:00,2023-06-01 00:00:00,10.68,120,166009.19,750+
L001535,C003280,B019,Home,2023-04-30 00:00:00,84000.0,Disbursed,2023-05-04 00:00:00,2023-05-07 00:00:00,17.81,24,45015.3,700-749
L001536,C004065,B022,Home,2025-02-06 00:00:00,260100.0,Closed,2025-02-19 00:00:00,2025-02-24 00:00:00,12.77,12,0.0,600-699
L001537,C004522,B007,Home,2024-12-02 00:00:00,1707300.0,Disbursed,2024-12-10 00:00:00,2024-12-15 00:00:00,16.61,48,1577139.21,750+
L001538,C002414,B020,Home,2026-02-28 00:00:00,384900.0,Approved,2026-03-06 00:00:00,,15.07,240,0.0,750+
L001539,C000294,B010,Personal,2024-07-10 00:00:00,1827500.0,Closed,2024-07-24 00:00:00,2024-07-25 00:00:00,17.59,120,0.0,750+
L001540,C001933,B003,Vehicle,2025-12-09 00:00:00,239900.0,Disbursed,2025-12-17 00:00:00,2025-12-26 00:00:00,14.62,36,175186.14,600-699
L001541,C002079,B012,Personal,2025-11-30 00:00:00,916800.0,Disbursed,2025-12-11 00:00:00,2025-12-16 00:00:00,13.97,24,434847.69,700-749
L001542,C004524,B022,Vehicle,2024-04-16 00:00:00,151700.0,Disbursed,2024-04-23 00:00:00,2024-04-27 00:00:00,16.37,180,117701.82,700-749
L001543,C001677,B004,Personal,2025-06-21 00:00:00,56300.0,Disbursed,2025-06-22 00:00:00,2025-06-25 00:00:00,7.3,60,39362.28,750+
L001544,C003703,B002,Vehicle,2024-03-18 00:00:00,167800.0,Rejected,,,11.07,180,0.0,750+
L001545,C003104,B028,Business,2023-12-12 00:00:00,372600.0,Disbursed,2023-12-21 00:00:00,2023-12-24 00:00:00,15.53,120,119113.81,700-749
L001546,C003779,B005,Vehicle,2024-04-03 00:00:00,387900.0,Rejected,,,13.61,240,0.0,600-699
L001547,C004011,B028,Home,2026-01-23 00:00:00,716600.0,Rejected,,,15.54,120,0.0,700-749
L001548,C001890,B018,Vehicle,2025-03-15 00:00:00,869500.0,Approved,2025-03-17 00:00:00,,16.73,24,0.0,750+
L001549,C001519,B024,Home,2023-11-22 00:00:00,1275400.0,Disbursed,2023-11-30 00:00:00,2023-12-03 00:00:00,13.4,36,607806.66,<600
L001550,C004766,B020,Personal,2023-04-04 00:00:00,1244400.0,Rejected,,,17.75,240,0.0,600-699
L001551,C004596,B002,Home,2024-12-12 00:00:00,1801200.0,Rejected,,,11.59,120,0.0,700-749
L001552,C002421,B001,Vehicle,2023-11-23 00:00:00,344700.0,Disbursed,2023-12-03 00:00:00,2023-12-08 00:00:00,8.28,180,156865.59,700-749
L001553,C003346,B025,Vehicle,2026-04-25 00:00:00,273900.0,Disbursed,2026-05-03 00:00:00,2026-05-11 00:00:00,10.55,240,113016.53,600-699
L001554,C000574,B005,Home,2024-04-29 00:00:00,239000.0,Disbursed,2024-05-07 00:00:00,2024-05-14 00:00:00,17.4,36,142439.72,600-699
L001555,C004670,B024,Business,2024-08-31 00:00:00,266300.0,Disbursed,2024-09-14 00:00:00,2024-09-23 00:00:00,13.18,240,143072.23,700-749
L001556,C004118,B027,Home,2026-01-09 00:00:00,414700.0,Disbursed,2026-01-19 00:00:00,2026-01-21 00:00:00,17.57,12,328629.32,600-699
L001557,C003432,B019,Education,2023-11-29 00:00:00,164700.0,Disbursed,2023-12-07 00:00:00,2023-12-10 00:00:00,10.93,48,118521.79,<600
L001558,C002826,B028,Personal,2025-05-11 00:00:00,182600.0,Rejected,,,12.9,48,0.0,750+
L001559,C003566,B016,Education,2023-03-12 00:00:00,193900.0,Rejected,,,11.75,180,0.0,750+
L001560,C002157,B012,Home,2025-09-02 00:00:00,322300.0,Disbursed,2025-09-16 00:00:00,2025-09-25 00:00:00,13.64,60,217317.74,700-749
L001561,C004924,B012,Personal,2024-08-12 00:00:00,285500.0,Disbursed,2024-08-16 00:00:00,2024-08-24 00:00:00,7.59,60,236516.87,700-749
L001562,C001022,B012,Education,2023-11-16 00:00:00,213700.0,Disbursed,2023-11-24 00:00:00,2023-11-29 00:00:00,17.95,36,93864.11,750+
L001563,C002908,B026,Education,2025-05-14 00:00:00,108400.0,Disbursed,2025-05-17 00:00:00,2025-05-26 00:00:00,7.05,48,42570.24,<600
