Card_ID,Account_ID,Card_Type,Issue_Date,Activation_Date,Card_Status,Card_Network,Expiry_Date,Replacement_Count,Block_Reason
CD002572,A0004548,Credit,2022-03-14 00:00:00,2022-03-16 00:00:00,Active,Visa,2027-03-14 00:00:00,0,
CD002573,A0004763,Debit,2023-05-23 00:00:00,2023-05-29 00:00:00,Inactive,Visa,2028-05-23 00:00:00,0,
CD002574,A0004854,Debit,2023-03-11 00:00:00,2023-03-12 00:00:00,Active,Mastercard,2028-03-11 00:00:00,1,
CD002575,A0002931,Credit,2022-12-07 00:00:00,2022-12-08 00:00:00,Active,RuPay,2027-12-07 00:00:00,0,
CD002576,A0002586,Credit,2023-01-11 00:00:00,2023-01-11 00:00:00,Active,Visa,2028-01-11 00:00:00,0,
CD002577,A0002530,Debit,2022-01-12 00:00:00,2022-01-13 00:00:00,Inactive,RuPay,2027-01-12 00:00:00,1,
CD002578,A0002063,Debit,2025-09-16 00:00:00,2025-09-19 00:00:00,Active,Mastercard,2030-09-16 00:00:00,0,
CD002579,A0005246,Debit,2022-06-23 00:00:00,2022-06-23 00:00:00,Active,Visa,2027-06-23 00:00:00,0,
CD002580,A0000837,Debit,2026-04-28 00:00:00,2026-04-28 00:00:00,Inactive,RuPay,2031-04-28 00:00:00,0,
CD002581,A0002069,Debit,2023-03-17 00:00:00,2023-03-20 00:00:00,Active,Mastercard,2028-03-17 00:00:00,0,
CD002582,A0002296,Debit,2022-05-24 00:00:00,2022-05-27 00:00:00,Blocked,Visa,2027-05-24 00:00:00,0,Stolen
CD002583,A0004030,Debit,2025-11-04 00:00:00,2025-11-07 00:00:00,Active,Mastercard,2030-11-04 00:00:00,0,
CD002584,A0000686,Debit,2023-06-05 00:00:00,2023-06-11 00:00:00,Active,Mastercard,2028-06-05 00:00:00,1,
CD002585,A0000973,Debit,2026-01-13 00:00:00,2026-01-13 00:00:00,Active,Mastercard,2031-01-13 00:00:00,0,
CD002586,A0003098,Debit,2023-07-06 00:00:00,2023-07-13 00:00:00,Active,RuPay,2028-07-06 00:00:00,1,
CD002587,A0004657,Debit,2026-02-20 00:00:00,2026-02-20 00:00:00,Active,Mastercard,2031-02-20 00:00:00,0,
CD002588,A0001262,Debit,2023-10-08 00:00:00,2023-10-15 00:00:00,Active,Visa,2028-10-08 00:00:00,0,
CD002589,A0004151,Credit,2025-05-22 00:00:00,2025-05-23 00:00:00,Active,Mastercard,2030-05-22 00:00:00,0,
CD002590,A0002607,Debit,2022-12-09 00:00:00,2022-12-16 00:00:00,Active,Visa,2027-12-09 00:00:00,1,
CD002591,A0004750,Debit,2022-11-24 00:00:00,2022-12-01 00:00:00,Active,RuPay,2027-11-24 00:00:00,0,
CD002592,A0001356,Credit,2022-03-25 00:00:00,2022-03-25 00:00:00,Active,Visa,2027-03-25 00:00:00,0,
CD002593,A0003205,Debit,2023-04-16 00:00:00,2023-04-17 00:00:00,Active,Mastercard,2028-04-16 00:00:00,1,
CD002594,A0002648,Debit,2024-06-27 00:00:00,2024-07-02 00:00:00,Inactive,Visa,2029-06-27 00:00:00,0,
CD002595,A0001800,Debit,2024-08-01 00:00:00,2024-08-01 00:00:00,Active,Visa,2029-08-01 00:00:00,1,
CD002596,A0004396,Debit,2024-07-16 00:00:00,2024-07-17 00:00:00,Active,Visa,2029-07-16 00:00:00,0,
CD002597,A0002721,Debit,2024-09-21 00:00:00,2024-09-23 00:00:00,Active,RuPay,2029-09-21 00:00:00,1,
CD002598,A0001340,Debit,2023-05-31 00:00:00,2023-06-01 00:00:00,Active,Mastercard,2028-05-31 00:00:00,0,
CD002599,A0005735,Debit,2026-01-20 00:00:00,2026-01-24 00:00:00,Active,Visa,2031-01-20 00:00:00,0,
CD002600,A0000025,Credit,2022-05-19 00:00:00,2022-05-22 00:00:00,Active,RuPay,2027-05-19 00:00:00,0,
CD002601,A0003200,Debit,2022-06-20 00:00:00,2022-06-21 00:00:00,Inactive,Visa,2027-06-20 00:00:00,1,
CD002602,A0002935,Credit,2022-12-02 00:00:00,2022-12-09 00:00:00,Active,Visa,2027-12-02 00:00:00,2,
CD002603,A0004979,Debit,2022-03-18 00:00:00,2022-03-23 00:00:00,Active,Mastercard,2027-03-18 00:00:00,0,
CD002604,A0000258,Debit,2025-05-27 00:00:00,2025-06-01 00:00:00,Active,RuPay,2030-05-27 00:00:00,0,
CD002605,A0002610,Credit,2024-08-03 00:00:00,2024-08-05 00:00:00,Active,Mastercard,2029-08-03 00:00:00,1,
CD002606,A0002349,Credit,2026-05-19 00:00:00,2026-05-25 00:00:00,Active,Visa,2031-05-19 00:00:00,0,
CD002607,A0004814,Credit,2023-12-10 00:00:00,2023-12-15 00:00:00,Active,Visa,2028-12-10 00:00:00,0,
CD002608,A0001588,Debit,2022-12-13 00:00:00,2022-12-17 00:00:00,Expired,RuPay,2027-12-13 00:00:00,0,
CD002609,A0005084,Credit,2026-03-01 00:00:00,2026-03-01 00:00:00,Active,Mastercard,2031-03-01 00:00:00,0,
CD002610,A0002228,Debit,2023-07-10 00:00:00,2023-07-12 00:00:00,Expired,Visa,2028-07-10 00:00:00,0,
CD002611,A0005169,Debit,2022-02-19 00:00:00,2022-02-19 00:00:00,Active,Visa,2027-02-19 00:00:00,0,
CD002612,A0003202,Credit,2023-12-12 00:00:00,2023-12-14 00:00:00,Expired,Visa,2028-12-12 00:00:00,0,
CD002613,A0000756,Debit,2023-06-28 00:00:00,2023-07-03 00:00:00,Blocked,Mastercard,2028-06-28 00:00:00,1,Suspected Fraud
CD002614,A0003721,Debit,2024-12-26 00:00:00,2024-12-30 00:00:00,Active,Visa,2029-12-26 00:00:00,0,
CD002615,A0004837,Credit,2025-04-08 00:00:00,2025-04-14 00:00:00,Active,Visa,2030-04-08 00:00:00,1,
CD002616,A0005080,Debit,2024-01-06 00:00:00,2024-01-12 00:00:00,Active,Visa,2029-01-06 00:00:00,1,
CD002617,A0000111,Debit,2025-01-21 00:00:00,2025-01-22 00:00:00,Active,RuPay,2030-01-21 00:00:00,0,
CD002618,A0003343,Debit,2023-07-03 00:00:00,2023-07-09 00:00:00,Active,Visa,2028-07-03 00:00:00,0,
CD002619,A0001679,Debit,2025-06-14 00:00:00,2025-06-18 00:00:00,Active,Mastercard,2030-06-14 00:00:00,0,
CD002620,A0005077,Debit,2026-05-06 00:00:00,2026-05-07 00:00:00,Active,Mastercard,2031-05-06 00:00:00,0,
CD002621,A0003216,Debit,2024-09-14 00:00:00,2024-09-15 00:00:00,Active,RuPay,2029-09-14 00:00:00,0,
CD002622,A0003201,Debit,2024-11-19 00:00:00,2024-11-19 00:00:00,Active,Mastercard,2029-11-19 00:00:00,1,
CD002623,A0003163,Debit,2026-04-02 00:00:00,2026-04-04 00:00:00,Active,Visa,2031-04-02 00:00:00,1,
CD002624,A0002564,Debit,2022-02-10 00:00:00,2022-02-17 00:00:00,Active,Visa,2027-02-10 00:00:00,0,
CD002625,A0001177,Debit,2025-06-17 00:00:00,2025-06-23 00:00:00,Expired,RuPay,2030-06-17 00:00:00,0,
CD002626,A0003010,Debit,2025-08-23 00:00:00,2025-08-28 00:00:00,Active,Visa,2030-08-23 00:00:00,0,
CD002627,A0001426,Debit,2023-08-15 00:00:00,2023-08-21 00:00:00,Inactive,Mastercard,2028-08-15 00:00:00,0,
CD002628,A0004949,Debit,2025-06-15 00:00:00,2025-06-19 00:00:00,Active,Visa,2030-06-15 00:00:00,0,
CD002629,A0006381,Debit,2023-07-25 00:00:00,2023-07-28 00:00:00,Active,Visa,2028-07-25 00:00:00,0,
CD002630,A0001989,Debit,2025-04-07 00:00:00,2025-04-10 00:00:00,Active,Visa,2030-04-07 00:00:00,0,
CD002631,A0003060,Debit,2024-11-10 00:00:00,2024-11-11 00:00:00,Inactive,RuPay,2029-11-10 00:00:00,0,
CD002632,A0000828,Debit,2024-06-05 00:00:00,2024-06-07 00:00:00,Active,Visa,2029-06-05 00:00:00,0,
CD002633,A0002597,Debit,2025-07-24 00:00:00,2025-07-29 00:00:00,Active,Visa,2030-07-24 00:00:00,2,
CD002634,A0000557,Debit,2024-04-01 00:00:00,2024-04-03 00:00:00,Active,Visa,2029-04-01 00:00:00,0,
CD002635,A0000646,Credit,2026-04-23 00:00:00,2026-04-27 00:00:00,Active,RuPay,2031-04-23 00:00:00,0,
CD002636,A0001354,Debit,2025-10-15 00:00:00,2025-10-22 00:00:00,Active,RuPay,2030-10-15 00:00:00,0,
CD002637,A0000452,Debit,2026-05-15 00:00:00,2026-05-22 00:00:00,Active,Mastercard,2031-05-15 00:00:00,0,
CD002638,A0001675,Debit,2022-08-27 00:00:00,2022-09-03 00:00:00,Active,Mastercard,2027-08-27 00:00:00,0,
CD002639,A0004199,Debit,2024-12-02 00:00:00,2024-12-07 00:00:00,Active,RuPay,2029-12-02 00:00:00,0,
CD002640,A0001661,Credit,2024-01-03 00:00:00,2024-01-06 00:00:00,Active,Visa,2029-01-03 00:00:00,1,
CD002641,A0002193,Debit,2022-05-19 00:00:00,2022-05-25 00:00:00,Active,RuPay,2027-05-19 00:00:00,0,
CD002642,A0001503,Debit,2024-07-19 00:00:00,2024-07-24 00:00:00,Active,Visa,2029-07-19 00:00:00,0,
CD002643,A0002800,Credit,2022-02-09 00:00:00,2022-02-15 00:00:00,Active,RuPay,2027-02-09 00:00:00,0,
CD002644,A0003334,Credit,2024-03-14 00:00:00,2024-03-17 00:00:00,Active,Visa,2029-03-14 00:00:00,0,
CD002645,A0002508,Debit,2023-11-04 00:00:00,2023-11-09 00:00:00,Active,Mastercard,2028-11-04 00:00:00,0,
CD002646,A0003672,Credit,2025-04-15 00:00:00,2025-04-16 00:00:00,Active,RuPay,2030-04-15 00:00:00,0,
CD002647,A0001551,Credit,2025-07-29 00:00:00,2025-07-30 00:00:00,Active,Mastercard,2030-07-29 00:00:00,0,
CD002648,A0004985,Debit,2022-11-21 00:00:00,2022-11-23 00:00:00,Expired,Mastercard,2027-11-21 00:00:00,1,
CD002649,A0003717,Debit,2022-10-24 00:00:00,2022-10-27 00:00:00,Active,Visa,2027-10-24 00:00:00,0,
CD002650,A0003711,Credit,2022-12-04 00:00:00,2022-12-04 00:00:00,Active,Mastercard,2027-12-04 00:00:00,0,
CD002651,A0000763,Debit,2024-04-13 00:00:00,2024-04-19 00:00:00,Active,Visa,2029-04-13 00:00:00,1,
CD002652,A0004057,Debit,2026-01-12 00:00:00,2026-01-18 00:00:00,Active,Mastercard,2031-01-12 00:00:00,0,
CD002653,A0001763,Credit,2024-09-28 00:00:00,2024-10-04 00:00:00,Active,Mastercard,2029-09-28 00:00:00,0,
CD002654,A0005619,Debit,2022-06-29 00:00:00,2022-07-04 00:00:00,Active,RuPay,2027-06-29 00:00:00,1,
CD002655,A0004658,Credit,2023-10-13 00:00:00,2023-10-14 00:00:00,Active,Mastercard,2028-10-13 00:00:00,0,
CD002656,A0004717,Debit,2025-03-24 00:00:00,2025-03-25 00:00:00,Blocked,RuPay,2030-03-24 00:00:00,0,Stolen
CD002657,A0000891,Debit,2022-10-02 00:00:00,2022-10-07 00:00:00,Active,Visa,2027-10-02 00:00:00,0,
CD002658,A0003400,Debit,2023-11-10 00:00:00,2023-11-15 00:00:00,Expired,Visa,2028-11-10 00:00:00,0,
CD002659,A0001444,Credit,2022-09-29 00:00:00,2022-10-04 00:00:00,Active,Mastercard,2027-09-29 00:00:00,0,
CD002660,A0004498,Credit,2024-08-27 00:00:00,2024-09-03 00:00:00,Expired,Visa,2029-08-27 00:00:00,0,
CD002661,A0000548,Debit,2025-01-01 00:00:00,2025-01-05 00:00:00,Active,Mastercard,2030-01-01 00:00:00,0,
CD002662,A0001237,Debit,2025-10-26 00:00:00,2025-10-26 00:00:00,Active,Visa,2030-10-26 00:00:00,0,
CD002663,A0000779,Debit,2025-08-30 00:00:00,2025-09-06 00:00:00,Active,Visa,2030-08-30 00:00:00,0,
CD002664,A0003753,Debit,2026-02-04 00:00:00,2026-02-10 00:00:00,Active,RuPay,2031-02-04 00:00:00,1,
CD002665,A0000071,Credit,2024-11-28 00:00:00,2024-12-02 00:00:00,Active,Mastercard,2029-11-28 00:00:00,0,
CD002666,A0006328,Debit,2024-10-17 00:00:00,2024-10-24 00:00:00,Inactive,Mastercard,2029-10-17 00:00:00,0,
CD002667,A0006269,Debit,2024-07-19 00:00:00,2024-07-21 00:00:00,Active,Mastercard,2029-07-19 00:00:00,0,
CD002668,A0002606,Debit,2025-03-21 00:00:00,2025-03-24 00:00:00,Active,Visa,2030-03-21 00:00:00,0,
CD002669,A0000938,Debit,2023-11-29 00:00:00,2023-11-29 00:00:00,Active,Visa,2028-11-29 00:00:00,0,
CD002670,A0000700,Debit,2024-09-20 00:00:00,2024-09-23 00:00:00,Active,RuPay,2029-09-20 00:00:00,0,
CD002671,A0005519,Debit,2022-03-06 00:00:00,2022-03-13 00:00:00,Blocked,Visa,2027-03-06 00:00:00,0,Lost
CD002672,A0003984,Debit,2023-04-03 00:00:00,2023-04-05 00:00:00,Active,RuPay,2028-04-03 00:00:00,0,
CD002673,A0006371,Debit,2023-05-01 00:00:00,2023-05-08 00:00:00,Active,Visa,2028-05-01 00:00:00,0,
CD002674,A0001862,Debit,2024-11-29 00:00:00,2024-12-04 00:00:00,Active,Visa,2029-11-29 00:00:00,0,
CD002675,A0003366,Debit,2024-05-16 00:00:00,2024-05-16 00:00:00,Active,Mastercard,2029-05-16 00:00:00,1,
CD002676,A0000649,Debit,2024-01-06 00:00:00,2024-01-11 00:00:00,Active,RuPay,2029-01-06 00:00:00,0,
CD002677,A0000726,Credit,2025-11-25 00:00:00,2025-11-26 00:00:00,Active,Visa,2030-11-25 00:00:00,0,
CD002678,A0005692,Credit,2024-06-09 00:00:00,2024-06-16 00:00:00,Active,Visa,2029-06-09 00:00:00,1,
CD002679,A0000303,Debit,2026-06-10 00:00:00,2026-06-11 00:00:00,Active,RuPay,2031-06-10 00:00:00,0,
CD002680,A0002301,Debit,2023-03-06 00:00:00,2023-03-08 00:00:00,Active,Visa,2028-03-06 00:00:00,0,
CD002681,A0005058,Debit,2026-02-28 00:00:00,2026-03-07 00:00:00,Active,Visa,2031-02-28 00:00:00,0,
CD002682,A0003519,Debit,2023-05-24 00:00:00,2023-05-30 00:00:00,Active,RuPay,2028-05-24 00:00:00,1,
CD002683,A0004873,Debit,2022-01-23 00:00:00,2022-01-30 00:00:00,Active,Mastercard,2027-01-23 00:00:00,0,
CD002684,A0005226,Debit,2024-10-04 00:00:00,2024-10-08 00:00:00,Inactive,RuPay,2029-10-04 00:00:00,0,
CD002685,A0000629,Credit,2023-09-19 00:00:00,2023-09-19 00:00:00,Active,RuPay,2028-09-19 00:00:00,0,
CD002686,A0002667,Debit,2024-10-19 00:00:00,2024-10-20 00:00:00,Blocked,RuPay,2029-10-19 00:00:00,1,Stolen
CD002687,A0004082,Credit,2026-02-20 00:00:00,2026-02-24 00:00:00,Active,Visa,2031-02-20 00:00:00,0,
CD002688,A0004075,Debit,2024-01-02 00:00:00,2024-01-02 00:00:00,Inactive,RuPay,2029-01-02 00:00:00,0,
CD002689,A0004101,Debit,2022-01-15 00:00:00,2022-01-18 00:00:00,Active,Mastercard,2027-01-15 00:00:00,0,
CD002690,A0004350,Credit,2025-07-29 00:00:00,2025-07-30 00:00:00,Expired,Visa,2030-07-29 00:00:00,0,
CD002691,A0004386,Debit,2023-06-27 00:00:00,2023-07-03 00:00:00,Active,Visa,2028-06-27 00:00:00,0,
CD002692,A0006364,Debit,2024-09-30 00:00:00,2024-10-04 00:00:00,Active,RuPay,2029-09-30 00:00:00,0,
CD002693,A0002966,Debit,2024-02-28 00:00:00,2024-02-29 00:00:00,Active,Mastercard,2029-02-28 00:00:00,0,
CD002694,A0004425,Debit,2022-04-10 00:00:00,2022-04-13 00:00:00,Active,Visa,2027-04-10 00:00:00,0,
CD002695,A0000749,Credit,2026-05-26 00:00:00,2026-05-29 00:00:00,Active,RuPay,2031-05-26 00:00:00,0,
CD002696,A0005088,Credit,2026-03-12 00:00:00,2026-03-13 00:00:00,Active,RuPay,2031-03-12 00:00:00,0,
CD002697,A0004071,Debit,2023-05-31 00:00:00,2023-06-02 00:00:00,Active,Visa,2028-05-31 00:00:00,0,
CD002698,A0000315,Debit,2023-04-06 00:00:00,2023-04-06 00:00:00,Active,Visa,2028-04-06 00:00:00,0,
CD002699,A0003837,Credit,2024-11-27 00:00:00,2024-11-28 00:00:00,Inactive,Visa,2029-11-27 00:00:00,0,
CD002700,A0003699,Debit,2026-01-22 00:00:00,2026-01-29 00:00:00,Active,Visa,2031-01-22 00:00:00,0,
CD002701,A0002590,Debit,2023-09-08 00:00:00,2023-09-09 00:00:00,Expired,Visa,2028-09-08 00:00:00,0,
CD002702,A0000672,Debit,2022-09-19 00:00:00,2022-09-19 00:00:00,Active,Visa,2027-09-19 00:00:00,0,
CD002703,A0001949,Credit,2025-01-02 00:00:00,2025-01-04 00:00:00,Active,Visa,2030-01-02 00:00:00,0,
CD002704,A0005595,Debit,2023-09-30 00:00:00,2023-10-04 00:00:00,Active,RuPay,2028-09-30 00:00:00,0,
CD002705,A0001672,Debit,2026-01-19 00:00:00,2026-01-26 00:00:00,Active,Mastercard,2031-01-19 00:00:00,3,
CD002706,A0004340,Credit,2022-03-09 00:00:00,2022-03-15 00:00:00,Inactive,RuPay,2027-03-09 00:00:00,0,
CD002707,A0005524,Debit,2025-12-14 00:00:00,2025-12-14 00:00:00,Active,Mastercard,2030-12-14 00:00:00,0,
CD002708,A0001346,Debit,2023-07-16 00:00:00,2023-07-18 00:00:00,Blocked,Visa,2028-07-16 00:00:00,1,Customer Request
CD002709,A0004816,Debit,2023-05-02 00:00:00,2023-05-02 00:00:00,Active,RuPay,2028-05-02 00:00:00,0,
CD002710,A0002453,Credit,2026-01-28 00:00:00,2026-01-29 00:00:00,Active,Mastercard,2031-01-28 00:00:00,3,
CD002711,A0004041,Credit,2023-06-16 00:00:00,2023-06-21 00:00:00,Inactive,RuPay,2028-06-16 00:00:00,0,
CD002712,A0002920,Debit,2023-01-21 00:00:00,2023-01-21 00:00:00,Blocked,RuPay,2028-01-21 00:00:00,0,Lost
CD002713,A0003814,Credit,2022-01-13 00:00:00,2022-01-17 00:00:00,Active,RuPay,2027-01-13 00:00:00,0,
CD002714,A0005293,Debit,2024-05-15 00:00:00,2024-05-15 00:00:00,Active,Mastercard,2029-05-15 00:00:00,1,
CD002715,A0006056,Debit,2023-01-21 00:00:00,2023-01-22 00:00:00,Inactive,Visa,2028-01-21 00:00:00,0,
CD002716,A0003352,Debit,2026-03-13 00:00:00,2026-03-18 00:00:00,Active,Mastercard,2031-03-13 00:00:00,0,
CD002717,A0000389,Debit,2022-02-16 00:00:00,2022-02-17 00:00:00,Active,RuPay,2027-02-16 00:00:00,0,
CD002718,A0002562,Debit,2024-08-09 00:00:00,2024-08-13 00:00:00,Active,Visa,2029-08-09 00:00:00,0,
CD002719,A0001819,Debit,2023-06-07 00:00:00,2023-06-07 00:00:00,Active,Visa,2028-06-07 00:00:00,0,
CD002720,A0006027,Credit,2026-03-01 00:00:00,2026-03-04 00:00:00,Active,RuPay,2031-03-01 00:00:00,0,
CD002721,A0005272,Debit,2025-10-13 00:00:00,2025-10-18 00:00:00,Active,Visa,2030-10-13 00:00:00,0,
CD002722,A0001799,Debit,2024-06-07 00:00:00,2024-06-12 00:00:00,Active,Visa,2029-06-07 00:00:00,1,
CD002723,A0002446,Debit,2026-06-06 00:00:00,2026-06-08 00:00:00,Active,Visa,2031-06-06 00:00:00,0,
CD002724,A0004727,Debit,2026-06-13 00:00:00,2026-06-13 00:00:00,Active,RuPay,2031-06-13 00:00:00,0,
CD002725,A0003787,Debit,2023-03-07 00:00:00,2023-03-14 00:00:00,Active,Visa,2028-03-07 00:00:00,1,
CD002726,A0004739,Debit,2023-05-27 00:00:00,2023-05-27 00:00:00,Inactive,Visa,2028-05-27 00:00:00,3,
CD002727,A0000253,Debit,2024-10-06 00:00:00,2024-10-12 00:00:00,Active,RuPay,2029-10-06 00:00:00,0,
CD002728,A0000394,Debit,2023-08-23 00:00:00,2023-08-28 00:00:00,Active,Mastercard,2028-08-23 00:00:00,0,
CD002729,A0001175,Credit,2024-11-08 00:00:00,2024-11-14 00:00:00,Active,RuPay,2029-11-08 00:00:00,0,
CD002730,A0003565,Debit,2025-04-10 00:00:00,2025-04-14 00:00:00,Active,Visa,2030-04-10 00:00:00,0,
CD002731,A0005160,Debit,2022-03-20 00:00:00,2022-03-20 00:00:00,Active,Mastercard,2027-03-20 00:00:00,2,
CD002732,A0001277,Debit,2024-10-20 00:00:00,2024-10-26 00:00:00,Active,Visa,2029-10-20 00:00:00,1,
CD002733,A0002435,Debit,2024-06-19 00:00:00,2024-06-25 00:00:00,Active,RuPay,2029-06-19 00:00:00,0,
CD002734,A0003952,Debit,2026-04-26 00:00:00,2026-05-01 00:00:00,Active,RuPay,2031-04-26 00:00:00,0,
CD002735,A0005666,Credit,2025-07-01 00:00:00,2025-07-03 00:00:00,Active,Mastercard,2030-07-01 00:00:00,0,
CD002736,A0006342,Debit,2026-05-19 00:00:00,2026-05-19 00:00:00,Active,RuPay,2031-05-19 00:00:00,0,
CD002737,A0002717,Credit,2026-04-06 00:00:00,2026-04-08 00:00:00,Active,Visa,2031-04-06 00:00:00,0,
CD002738,A0000839,Debit,2023-11-13 00:00:00,2023-11-13 00:00:00,Active,RuPay,2028-11-13 00:00:00,0,
CD002739,A0004683,Debit,2026-04-28 00:00:00,2026-04-29 00:00:00,Expired,Visa,2031-04-28 00:00:00,0,
CD002740,A0005133,Credit,2026-02-20 00:00:00,2026-02-22 00:00:00,Active,Mastercard,2031-02-20 00:00:00,2,
CD002741,A0002813,Debit,2023-12-05 00:00:00,2023-12-10 00:00:00,Active,RuPay,2028-12-05 00:00:00,0,
CD002742,A0003819,Debit,2024-05-16 00:00:00,2024-05-23 00:00:00,Active,Visa,2029-05-16 00:00:00,0,
CD002743,A0002292,Credit,2023-08-28 00:00:00,2023-08-31 00:00:00,Active,Mastercard,2028-08-28 00:00:00,0,
CD002744,A0006349,Credit,2023-04-28 00:00:00,2023-05-04 00:00:00,Active,Mastercard,2028-04-28 00:00:00,0,
CD002745,A0005567,Debit,2024-05-19 00:00:00,2024-05-24 00:00:00,Active,Visa,2029-05-19 00:00:00,1,
CD002746,A0003961,Debit,2022-03-24 00:00:00,2022-03-29 00:00:00,Expired,RuPay,2027-03-24 00:00:00,0,
CD002747,A0001327,Debit,2024-02-02 00:00:00,2024-02-05 00:00:00,Inactive,RuPay,2029-02-02 00:00:00,0,
CD002748,A0006471,Debit,2024-01-24 00:00:00,2024-01-31 00:00:00,Active,Mastercard,2029-01-24 00:00:00,1,
CD002749,A0000275,Debit,2024-09-28 00:00:00,2024-09-29 00:00:00,Active,Mastercard,2029-09-28 00:00:00,1,
CD002750,A0002505,Debit,2025-06-10 00:00:00,2025-06-12 00:00:00,Inactive,Mastercard,2030-06-10 00:00:00,0,
CD002751,A0003490,Debit,2024-06-19 00:00:00,2024-06-26 00:00:00,Active,Mastercard,2029-06-19 00:00:00,0,
CD002752,A0004788,Debit,2023-11-19 00:00:00,2023-11-21 00:00:00,Active,Visa,2028-11-19 00:00:00,0,
CD002753,A0001343,Debit,2022-12-23 00:00:00,2022-12-29 00:00:00,Active,Visa,2027-12-23 00:00:00,1,
CD002754,A0000719,Debit,2022-12-16 00:00:00,2022-12-19 00:00:00,Active,Mastercard,2027-12-16 00:00:00,0,
CD002755,A0004592,Debit,2023-11-09 00:00:00,2023-11-09 00:00:00,Active,RuPay,2028-11-09 00:00:00,0,
CD002756,A0006416,Debit,2022-11-26 00:00:00,2022-11-27 00:00:00,Active,Mastercard,2027-11-26 00:00:00,0,
CD002757,A0005610,Credit,2023-05-15 00:00:00,2023-05-16 00:00:00,Active,Mastercard,2028-05-15 00:00:00,1,
CD002758,A0005381,Credit,2024-08-23 00:00:00,2024-08-30 00:00:00,Active,Visa,2029-08-23 00:00:00,0,
CD002759,A0003429,Debit,2024-09-04 00:00:00,2024-09-09 00:00:00,Blocked,RuPay,2029-09-04 00:00:00,0,Stolen
CD002760,A0000732,Debit,2026-05-22 00:00:00,2026-05-25 00:00:00,Inactive,Mastercard,2031-05-22 00:00:00,0,
CD002761,A0003325,Credit,2024-04-19 00:00:00,2024-04-26 00:00:00,Active,Visa,2029-04-19 00:00:00,0,
CD002762,A0005653,Debit,2025-05-12 00:00:00,2025-05-18 00:00:00,Active,Mastercard,2030-05-12 00:00:00,0,
CD002763,A0003985,Debit,2025-04-24 00:00:00,2025-04-26 00:00:00,Active,RuPay,2030-04-24 00:00:00,0,
CD002764,A0006055,Debit,2023-08-20 00:00:00,2023-08-27 00:00:00,Active,Mastercard,2028-08-20 00:00:00,0,
CD002765,A0000626,Debit,2022-04-22 00:00:00,2022-04-24 00:00:00,Active,RuPay,2027-04-22 00:00:00,0,
CD002766,A0003866,Debit,2023-05-29 00:00:00,2023-06-03 00:00:00,Active,Mastercard,2028-05-29 00:00:00,0,
CD002767,A0002047,Debit,2022-04-25 00:00:00,2022-04-29 00:00:00,Active,Mastercard,2027-04-25 00:00:00,0,
CD002768,A0004824,Debit,2024-03-18 00:00:00,2024-03-25 00:00:00,Active,RuPay,2029-03-18 00:00:00,0,
CD002769,A0006201,Credit,2022-02-08 00:00:00,2022-02-10 00:00:00,Active,RuPay,2027-02-08 00:00:00,1,
CD002770,A0006290,Debit,2024-11-28 00:00:00,2024-11-28 00:00:00,Blocked,RuPay,2029-11-28 00:00:00,0,Customer Request
CD002771,A0000105,Debit,2026-05-31 00:00:00,2026-06-05 00:00:00,Blocked,Mastercard,2031-05-31 00:00:00,0,Suspected Fraud
CD002772,A0003784,Debit,2025-11-19 00:00:00,2025-11-26 00:00:00,Active,Visa,2030-11-19 00:00:00,0,
CD002773,A0006017,Debit,2024-02-07 00:00:00,2024-02-12 00:00:00,Active,Visa,2029-02-07 00:00:00,0,
CD002774,A0001522,Credit,2024-06-16 00:00:00,2024-06-20 00:00:00,Active,Mastercard,2029-06-16 00:00:00,0,
CD002775,A0005986,Debit,2024-03-03 00:00:00,2024-03-03 00:00:00,Active,Mastercard,2029-03-03 00:00:00,1,
CD002776,A0001371,Debit,2024-07-23 00:00:00,2024-07-25 00:00:00,Active,Visa,2029-07-23 00:00:00,0,
CD002777,A0003595,Debit,2024-03-30 00:00:00,2024-04-02 00:00:00,Active,Mastercard,2029-03-30 00:00:00,0,
CD002778,A0006051,Debit,2024-06-29 00:00:00,2024-07-06 00:00:00,Active,Mastercard,2029-06-29 00:00:00,0,
CD002779,A0003979,Debit,2023-08-02 00:00:00,2023-08-06 00:00:00,Active,Visa,2028-08-02 00:00:00,1,
CD002780,A0000423,Debit,2023-06-28 00:00:00,2023-07-01 00:00:00,Active,RuPay,2028-06-28 00:00:00,0,
CD002781,A0001263,Debit,2025-07-27 00:00:00,2025-07-29 00:00:00,Active,Mastercard,2030-07-27 00:00:00,0,
CD002782,A0000901,Debit,2022-12-13 00:00:00,2022-12-15 00:00:00,Inactive,RuPay,2027-12-13 00:00:00,0,
CD002783,A0002587,Debit,2025-04-06 00:00:00,2025-04-13 00:00:00,Active,Visa,2030-04-06 00:00:00,1,
CD002784,A0006271,Debit,2023-10-29 00:00:00,2023-11-01 00:00:00,Active,RuPay,2028-10-29 00:00:00,0,
CD002785,A0003793,Debit,2025-08-02 00:00:00,2025-08-06 00:00:00,Active,RuPay,2030-08-02 00:00:00,0,
CD002786,A0004976,Debit,2025-06-17 00:00:00,2025-06-21 00:00:00,Active,Mastercard,2030-06-17 00:00:00,0,
CD002787,A0003087,Debit,2025-01-06 00:00:00,2025-01-12 00:00:00,Expired,RuPay,2030-01-06 00:00:00,0,
