Complaint_ID,Customer_ID,Account_ID,Complaint_Type,Channel,Created_Date,Priority,Assigned_Team,Status,Resolved_Date,Resolution_Hours,SLA_Status,Escalated,Root_Cause
CP0004625,C004132,A0005804,Account Issue,Mobile App,2026-04-26 07:00:00,Medium,Account Ops,Resolved,2026-04-30 08:00:00,97.0,Breached,Yes,Operations
CP0004626,C003641,A0003709,Digital Banking Issue,Web,2024-08-12 10:00:00,Medium,Payments Team,Resolved,2024-08-15 02:00:00,64.0,Breached,Yes,App/System
CP0004627,C001411,A0002057,Transaction Failure,Mobile App,2026-01-01 10:00:00,High,Payments Team,Resolved,2026-01-01 23:00:00,13.0,Within SLA,No,System/Network
CP0004628,C002443,A0000749,Digital Banking Issue,Call Center,2024-03-06 18:00:00,Medium,Digital Support,Pending,,,Open,No,App/System
CP0004629,C000061,A0002116,Transaction Failure,Call Center,2025-01-28 02:00:00,Medium,Branch Ops,Pending,,,Open,No,System/Network
CP0004630,C004772,A0006158,Card Issue,Branch,2024-02-23 11:00:00,High,Payments Team,Resolved,2024-02-24 20:00:00,33.0,Breached,Yes,Card Processing
CP0004631,C003880,A0004302,Digital Banking Issue,Call Center,2024-09-22 00:00:00,High,Digital Support,Resolved,2024-09-22 20:00:00,20.0,Within SLA,No,App/System
CP0004632,C000201,A0004409,Card Issue,Mobile App,2026-05-24 16:00:00,Low,Cards Team,Resolved,2026-05-27 06:00:00,62.0,Breached,Yes,Card Processing
CP0004633,C000785,A0000656,Transaction Failure,Call Center,2025-07-05 17:00:00,High,Payments Team,Resolved,2025-07-06 18:00:00,25.0,Breached,Yes,System/Network
CP0004634,C001785,A0003114,Account Issue,Mobile App,2025-11-19 03:00:00,Medium,Branch Ops,Resolved,2025-11-20 00:00:00,21.0,Within SLA,No,Operations
CP0004635,C004126,A0004398,Unauthorized Transaction,Mobile App,2025-10-26 19:00:00,Medium,Digital Support,Resolved,2025-10-28 11:00:00,40.0,Breached,Yes,Fraud/Security
CP0004636,C000559,A0001132,Transaction Failure,Call Center,2026-02-04 14:00:00,Critical,Branch Ops,Resolved,2026-02-07 21:00:00,79.0,Breached,Yes,System/Network
CP0004637,C002495,A0006438,Billing/Charges,Branch,2025-06-02 03:00:00,High,Account Ops,Resolved,2025-06-03 00:00:00,21.0,Within SLA,No,Fee/Charge Dispute
CP0004638,C000022,A0004038,Digital Banking Issue,Call Center,2025-05-01 08:00:00,High,Cards Team,Resolved,2025-05-02 04:00:00,20.0,Within SLA,No,App/System
CP0004639,C002368,A0003663,Account Issue,Branch,2024-07-14 13:00:00,Medium,Branch Ops,Pending,,,Open,No,Operations
CP0004640,C000374,A0003361,ATM Issue,Call Center,2025-08-11 05:00:00,High,Payments Team,Resolved,2025-08-12 21:00:00,40.0,Breached,Yes,ATM/Network
CP0004641,C001357,A0006119,Transaction Failure,Call Center,2024-05-21 05:00:00,Medium,Payments Team,Closed,2024-05-25 14:00:00,105.0,Breached,Yes,System/Network
CP0004642,C003375,A0000438,Transaction Failure,Call Center,2025-06-22 18:00:00,High,Account Ops,Resolved,2025-06-24 16:00:00,46.0,Breached,Yes,System/Network
CP0004643,C004526,A0001298,Digital Banking Issue,Call Center,2024-12-28 23:00:00,High,Digital Support,Closed,2024-12-30 09:00:00,34.0,Within SLA,No,App/System
CP0004644,C003096,A0006131,Transaction Failure,Mobile App,2024-09-18 11:00:00,High,Digital Support,Resolved,2024-09-21 18:00:00,79.0,Breached,Yes,System/Network
CP0004645,C003246,A0004883,Transaction Failure,Branch,2024-01-30 02:00:00,Medium,Payments Team,Resolved,2024-01-31 16:00:00,38.0,Within SLA,No,System/Network
CP0004646,C000726,A0002645,Billing/Charges,Call Center,2025-07-07 07:00:00,Low,Branch Ops,Resolved,2025-07-08 19:00:00,36.0,Within SLA,Yes,Fee/Charge Dispute
CP0004647,C001219,A0005031,Transaction Failure,Call Center,2026-06-18 02:00:00,Medium,Cards Team,Closed,2026-06-20 22:00:00,68.0,Breached,Yes,System/Network
CP0004648,C000243,A0004648,Card Issue,Call Center,2025-12-04 08:00:00,Medium,Payments Team,Resolved,2025-12-06 20:00:00,60.0,Breached,Yes,Card Processing
CP0004649,C002558,A0000197,Digital Banking Issue,Branch,2026-02-06 08:00:00,High,Cards Team,Resolved,2026-02-07 20:00:00,36.0,Within SLA,No,App/System
CP0004650,C001287,A0006467,Card Issue,Mobile App,2025-10-13 15:00:00,Medium,Cards Team,Resolved,2025-10-14 01:00:00,10.0,Within SLA,No,Card Processing
CP0004651,C003628,A0004840,Digital Banking Issue,Mobile App,2026-06-19 22:00:00,Low,Branch Ops,Closed,2026-06-22 14:00:00,64.0,Within SLA,No,App/System
CP0004652,C000938,A0005047,Digital Banking Issue,Web,2024-11-28 20:00:00,Medium,Payments Team,Resolved,2024-11-30 16:00:00,44.0,Within SLA,No,App/System
CP0004653,C004434,A0000308,ATM Issue,Branch,2025-08-22 00:00:00,Medium,Digital Support,Resolved,2025-08-23 12:00:00,36.0,Within SLA,No,ATM/Network
CP0004654,C000332,A0005690,Digital Banking Issue,Branch,2026-05-30 03:00:00,Medium,Payments Team,Closed,2026-06-01 02:00:00,47.0,Within SLA,No,App/System
CP0004655,C001844,A0002793,Card Issue,Call Center,2025-12-27 01:00:00,High,Account Ops,Pending,,,Open,No,Card Processing
CP0004656,C000485,A0003204,Unauthorized Transaction,Mobile App,2024-05-18 09:00:00,High,Account Ops,Closed,2024-05-19 17:00:00,32.0,Within SLA,No,Fraud/Security
CP0004657,C003757,A0003253,ATM Issue,Call Center,2024-11-22 15:00:00,Medium,Payments Team,Resolved,2024-11-23 17:00:00,26.0,Within SLA,No,ATM/Network
CP0004658,C000384,A0005918,Card Issue,Web,2024-01-07 05:00:00,High,Payments Team,Resolved,2024-01-08 19:00:00,38.0,Within SLA,No,Card Processing
CP0004659,C000583,A0001025,Billing/Charges,Mobile App,2026-02-06 10:00:00,Low,Account Ops,Closed,2026-02-08 07:00:00,45.0,Within SLA,Yes,Fee/Charge Dispute
CP0004660,C004777,A0002239,Transaction Failure,Mobile App,2026-05-03 06:00:00,Medium,Digital Support,Resolved,2026-05-06 01:00:00,67.0,Breached,Yes,System/Network
CP0004661,C003254,A0003926,Unauthorized Transaction,Mobile App,2025-10-15 08:00:00,Medium,Payments Team,Resolved,2025-10-18 02:00:00,66.0,Breached,Yes,Fraud/Security
CP0004662,C002398,A0001082,Card Issue,Mobile App,2026-05-31 01:00:00,Low,Cards Team,Resolved,2026-06-02 01:00:00,48.0,Within SLA,No,Card Processing
CP0004663,C000305,A0002797,Transaction Failure,Call Center,2024-04-01 08:00:00,High,Branch Ops,Pending,,,Open,No,System/Network
CP0004664,C002201,A0004976,ATM Issue,Call Center,2024-01-17 19:00:00,High,Branch Ops,Resolved,2024-01-20 18:00:00,71.0,Within SLA,No,ATM/Network
CP0004665,C001034,A0004265,Billing/Charges,Branch,2025-02-19 00:00:00,Low,Digital Support,Resolved,2025-02-21 20:00:00,68.0,Breached,Yes,Fee/Charge Dispute
CP0004666,C002320,A0003448,Account Issue,Mobile App,2024-10-17 06:00:00,Medium,Payments Team,Resolved,2024-10-19 07:00:00,49.0,Breached,Yes,Operations
CP0004667,C000206,A0003101,ATM Issue,Mobile App,2025-11-14 09:00:00,Medium,Cards Team,Resolved,2025-11-14 11:00:00,2.0,Within SLA,No,ATM/Network
CP0004668,C003268,A0000842,ATM Issue,Mobile App,2025-08-12 18:00:00,Medium,Payments Team,Resolved,2025-08-12 20:00:00,2.0,Within SLA,No,ATM/Network
CP0004669,C001332,A0004295,ATM Issue,Mobile App,2025-08-31 17:00:00,High,Payments Team,Resolved,2025-08-31 20:00:00,3.0,Within SLA,No,ATM/Network
CP0004670,C004608,A0005342,Transaction Failure,Call Center,2025-12-05 21:00:00,High,Branch Ops,Pending,,,Open,No,System/Network
CP0004671,C001135,A0004180,Card Issue,Web,2026-05-15 15:00:00,Medium,Branch Ops,Closed,2026-05-16 09:00:00,18.0,Within SLA,No,Card Processing
CP0004672,C003295,A0003288,Billing/Charges,Branch,2026-02-11 07:00:00,Medium,Digital Support,Resolved,2026-02-12 23:00:00,40.0,Within SLA,No,Fee/Charge Dispute
CP0004673,C001627,A0001651,Card Issue,Call Center,2026-05-13 16:00:00,Medium,Cards Team,Resolved,2026-05-17 13:00:00,93.0,Breached,Yes,Card Processing
CP0004674,C003412,A0000376,Card Issue,Call Center,2024-03-21 13:00:00,Medium,Cards Team,Closed,2024-03-26 00:00:00,107.0,Breached,Yes,Card Processing
CP0004675,C001752,A0003986,Digital Banking Issue,Branch,2024-05-23 18:00:00,High,Branch Ops,Resolved,2024-05-25 05:00:00,35.0,Within SLA,No,App/System
CP0004676,C001265,A0003573,ATM Issue,Call Center,2025-12-21 08:00:00,Low,Account Ops,Resolved,2025-12-21 14:00:00,6.0,Within SLA,No,ATM/Network
CP0004677,C003257,A0004389,ATM Issue,Mobile App,2025-12-19 02:00:00,Medium,Branch Ops,Resolved,2025-12-20 01:00:00,23.0,Within SLA,No,ATM/Network
CP0004678,C001075,A0002950,Transaction Failure,Call Center,2024-08-16 06:00:00,High,Payments Team,Resolved,2024-08-18 00:00:00,42.0,Within SLA,No,System/Network
CP0004679,C002193,A0002744,Card Issue,Email,2025-11-14 00:00:00,High,Payments Team,Closed,2025-11-15 00:00:00,24.0,Within SLA,No,Card Processing
CP0004680,C003290,A0005504,Account Issue,Branch,2024-01-13 08:00:00,Medium,Cards Team,Resolved,2024-01-14 21:00:00,37.0,Within SLA,No,Operations
CP0004681,C002810,A0003135,Digital Banking Issue,Call Center,2024-08-29 21:00:00,High,Cards Team,Resolved,2024-08-30 12:00:00,15.0,Within SLA,No,App/System
CP0004682,C001907,A0005073,Card Issue,Mobile App,2025-06-07 01:00:00,Medium,Digital Support,In Progress,,,Open,No,Card Processing
CP0004683,C002013,A0001987,Account Issue,Email,2024-04-22 14:00:00,Medium,Payments Team,Resolved,2024-04-25 10:00:00,68.0,Breached,Yes,Operations
CP0004684,C003726,A0001453,Transaction Failure,Web,2025-05-03 21:00:00,Medium,Digital Support,Resolved,2025-05-05 15:00:00,42.0,Within SLA,No,System/Network
CP0004685,C003205,A0002591,Unauthorized Transaction,Branch,2025-04-15 15:00:00,High,Branch Ops,Closed,2025-04-16 11:00:00,20.0,Within SLA,No,Fraud/Security
CP0004686,C001294,A0003127,Transaction Failure,Call Center,2024-04-06 09:00:00,High,Account Ops,Pending,,,Open,No,System/Network
CP0004687,C001443,A0003838,Billing/Charges,Branch,2026-06-13 05:00:00,Medium,Digital Support,Resolved,2026-06-13 18:00:00,13.0,Within SLA,No,Fee/Charge Dispute
CP0004688,C003938,A0006072,Account Issue,Mobile App,2026-03-15 21:00:00,High,Account Ops,Resolved,2026-03-18 07:00:00,58.0,Breached,Yes,Operations
CP0004689,C001786,A0005448,Account Issue,Mobile App,2024-03-03 06:00:00,Low,Account Ops,Closed,2024-03-06 23:00:00,89.0,Breached,Yes,Operations
CP0004690,C004546,A0006373,Billing/Charges,Branch,2026-06-19 22:00:00,Medium,Branch Ops,Resolved,2026-06-20 16:00:00,18.0,Within SLA,No,Fee/Charge Dispute
CP0004691,C004346,A0000411,ATM Issue,Branch,2025-12-06 01:00:00,Medium,Digital Support,Closed,2025-12-06 18:00:00,17.0,Within SLA,No,ATM/Network
CP0004692,C001705,A0005548,Card Issue,Web,2024-10-15 20:00:00,Medium,Cards Team,Resolved,2024-10-18 20:00:00,72.0,Breached,Yes,Card Processing
CP0004693,C004524,A0005051,Card Issue,Call Center,2026-02-08 07:00:00,Medium,Payments Team,Closed,2026-02-09 17:00:00,34.0,Within SLA,No,Card Processing
CP0004694,C000089,A0002869,Account Issue,Call Center,2026-03-19 11:00:00,Medium,Payments Team,Resolved,2026-03-20 08:00:00,21.0,Within SLA,No,Operations
CP0004695,C000916,A0002195,Transaction Failure,Call Center,2024-07-24 13:00:00,Medium,Branch Ops,Resolved,2024-07-25 20:00:00,31.0,Breached,Yes,System/Network
CP0004696,C004103,A0000035,Account Issue,Mobile App,2026-02-04 19:00:00,Medium,Payments Team,Closed,2026-02-10 08:00:00,133.0,Breached,Yes,Operations
CP0004697,C002034,A0004303,Account Issue,Call Center,2024-07-15 04:00:00,Medium,Digital Support,Resolved,2024-07-17 16:00:00,60.0,Breached,Yes,Operations
CP0004698,C001139,A0003487,Transaction Failure,Call Center,2024-06-29 15:00:00,Medium,Account Ops,Resolved,2024-07-02 11:00:00,68.0,Breached,Yes,System/Network
CP0004699,C000690,A0005168,Card Issue,Web,2026-05-10 08:00:00,Medium,Branch Ops,Resolved,2026-05-11 11:00:00,27.0,Within SLA,No,Card Processing
CP0004700,C000021,A0002253,Digital Banking Issue,Web,2024-10-20 13:00:00,Low,Digital Support,Resolved,2024-10-21 16:00:00,27.0,Within SLA,No,App/System
CP0004701,C000748,A0006182,ATM Issue,Mobile App,2025-08-20 07:00:00,Low,Digital Support,Pending,,,Open,No,ATM/Network
CP0004702,C000052,A0003909,Account Issue,Branch,2024-06-10 08:00:00,Medium,Account Ops,Resolved,2024-06-11 23:00:00,39.0,Within SLA,No,Operations
CP0004703,C001736,A0003010,Billing/Charges,Call Center,2024-10-15 01:00:00,High,Digital Support,Resolved,2024-10-17 20:00:00,67.0,Breached,Yes,Fee/Charge Dispute
CP0004704,C002043,A0001961,ATM Issue,Call Center,2026-06-14 09:00:00,High,Branch Ops,Closed,2026-06-15 09:00:00,24.0,Within SLA,No,ATM/Network
CP0004705,C001603,A0005991,Transaction Failure,Mobile App,2026-02-15 00:00:00,Low,Payments Team,Closed,2026-02-16 08:00:00,32.0,Within SLA,No,System/Network
CP0004706,C003823,A0003661,ATM Issue,Email,2025-01-24 09:00:00,Medium,Branch Ops,Pending,,,Open,No,ATM/Network
CP0004707,C003378,A0001139,Transaction Failure,Web,2024-11-23 21:00:00,Low,Account Ops,Resolved,2024-11-24 21:00:00,24.0,Within SLA,No,System/Network
CP0004708,C002991,A0001477,ATM Issue,Call Center,2024-09-09 12:00:00,Low,Cards Team,Resolved,2024-09-14 12:00:00,120.0,Breached,Yes,ATM/Network
CP0004709,C001159,A0005865,Billing/Charges,Call Center,2026-02-16 13:00:00,Medium,Payments Team,Resolved,2026-02-18 04:00:00,39.0,Breached,Yes,Fee/Charge Dispute
CP0004710,C003985,A0005601,Card Issue,Mobile App,2024-02-24 09:00:00,High,Account Ops,Resolved,2024-02-25 03:00:00,18.0,Within SLA,Yes,Card Processing
CP0004711,C004721,A0005194,ATM Issue,Branch,2025-12-16 06:00:00,Medium,Cards Team,Resolved,2025-12-16 14:00:00,8.0,Within SLA,No,ATM/Network
CP0004712,C002313,A0000756,Billing/Charges,Email,2026-05-28 09:00:00,High,Branch Ops,Pending,,,Open,Yes,Fee/Charge Dispute
CP0004713,C001631,A0000928,Billing/Charges,Branch,2024-06-20 17:00:00,Medium,Account Ops,Resolved,2024-06-20 20:00:00,3.0,Within SLA,No,Fee/Charge Dispute
CP0004714,C004503,A0005008,Transaction Failure,Call Center,2024-03-27 05:00:00,High,Cards Team,Resolved,2024-03-28 02:00:00,21.0,Within SLA,Yes,System/Network
CP0004715,C002197,A0001513,Digital Banking Issue,Email,2026-05-12 22:00:00,Medium,Branch Ops,Resolved,2026-05-13 06:00:00,8.0,Within SLA,No,App/System
CP0004716,C002107,A0003925,Billing/Charges,Branch,2025-04-21 08:00:00,High,Digital Support,Resolved,2025-04-22 20:00:00,36.0,Within SLA,No,Fee/Charge Dispute
CP0004717,C001990,A0005939,Billing/Charges,Mobile App,2026-05-01 04:00:00,Medium,Payments Team,Resolved,2026-05-02 15:00:00,35.0,Within SLA,No,Fee/Charge Dispute
CP0004718,C000863,A0002113,Billing/Charges,Email,2026-05-19 22:00:00,Medium,Account Ops,Resolved,2026-05-20 21:00:00,23.0,Within SLA,No,Fee/Charge Dispute
CP0004719,C004845,A0005447,Billing/Charges,Call Center,2024-10-16 08:00:00,Medium,Branch Ops,Resolved,2024-10-18 20:00:00,60.0,Breached,Yes,Fee/Charge Dispute
CP0004720,C000879,A0004635,ATM Issue,Call Center,2026-01-28 03:00:00,High,Digital Support,Pending,,,Open,No,ATM/Network
CP0004721,C004059,A0004753,Transaction Failure,Web,2025-01-24 13:00:00,Medium,Account Ops,In Progress,,,Open,No,System/Network
CP0004722,C001824,A0003463,Digital Banking Issue,Branch,2024-08-05 09:00:00,Medium,Digital Support,Resolved,2024-08-08 17:00:00,80.0,Breached,Yes,App/System
CP0004723,C003322,A0001657,Billing/Charges,Call Center,2025-08-26 07:00:00,High,Branch Ops,Closed,2025-08-27 07:00:00,24.0,Within SLA,No,Fee/Charge Dispute
CP0004724,C003773,A0004477,Transaction Failure,Call Center,2025-04-06 13:00:00,Medium,Payments Team,Closed,2025-04-08 08:00:00,43.0,Breached,Yes,System/Network
CP0004725,C001793,A0004536,Card Issue,Call Center,2025-08-24 01:00:00,Medium,Payments Team,Closed,2025-08-27 14:00:00,85.0,Breached,Yes,Card Processing
CP0004726,C000428,A0004757,ATM Issue,Mobile App,2025-03-01 18:00:00,Medium,Account Ops,Resolved,2025-03-02 07:00:00,13.0,Within SLA,No,ATM/Network
CP0004727,C003685,A0005073,Card Issue,Branch,2026-06-18 17:00:00,Medium,Payments Team,Resolved,2026-06-22 00:00:00,79.0,Breached,Yes,Card Processing
CP0004728,C001753,A0005627,Transaction Failure,Call Center,2024-04-09 20:00:00,High,Digital Support,Resolved,2024-04-13 17:00:00,93.0,Breached,Yes,System/Network
CP0004729,C003568,A0000476,Digital Banking Issue,Branch,2024-06-16 03:00:00,Medium,Branch Ops,Resolved,2024-06-18 18:00:00,63.0,Breached,Yes,App/System
CP0004730,C000851,A0002090,Account Issue,Email,2025-12-10 21:00:00,Medium,Branch Ops,Resolved,2025-12-13 21:00:00,72.0,Breached,Yes,Operations
CP0004731,C004570,A0000166,Billing/Charges,Branch,2025-11-17 23:00:00,High,Digital Support,Closed,2025-11-21 15:00:00,88.0,Breached,Yes,Fee/Charge Dispute
CP0004732,C001524,A0005840,ATM Issue,Branch,2025-01-27 18:00:00,Medium,Account Ops,Resolved,2025-01-28 12:00:00,18.0,Within SLA,No,ATM/Network
CP0004733,C002985,A0001507,Unauthorized Transaction,Call Center,2025-02-27 14:00:00,High,Payments Team,Resolved,2025-02-28 09:00:00,19.0,Within SLA,No,Fraud/Security
CP0004734,C003151,A0002214,Transaction Failure,Email,2026-02-18 01:00:00,Medium,Payments Team,Resolved,2026-02-18 13:00:00,12.0,Within SLA,No,System/Network
CP0004735,C001959,A0004942,ATM Issue,Call Center,2026-03-01 18:00:00,Low,Cards Team,In Progress,,,Open,No,ATM/Network
CP0004736,C002271,A0005817,Billing/Charges,Email,2024-10-26 01:00:00,High,Account Ops,Resolved,2024-10-28 01:00:00,48.0,Within SLA,No,Fee/Charge Dispute
CP0004737,C000081,A0006169,Account Issue,Call Center,2024-07-02 17:00:00,Medium,Digital Support,Resolved,2024-07-05 22:00:00,77.0,Breached,Yes,Operations
CP0004738,C000390,A0002624,Billing/Charges,Web,2025-01-01 16:00:00,Medium,Account Ops,In Progress,,,Open,No,Fee/Charge Dispute
CP0004739,C000591,A0001799,Billing/Charges,Mobile App,2025-01-31 02:00:00,High,Branch Ops,Resolved,2025-02-03 00:00:00,70.0,Breached,Yes,Fee/Charge Dispute
CP0004740,C001547,A0003905,Unauthorized Transaction,Branch,2024-12-14 10:00:00,Medium,Account Ops,Resolved,2024-12-17 08:00:00,70.0,Breached,Yes,Fraud/Security
CP0004741,C000044,A0005385,Transaction Failure,Call Center,2024-11-20 09:00:00,Medium,Digital Support,Pending,,,Open,No,System/Network
CP0004742,C000730,A0005213,ATM Issue,Mobile App,2026-06-14 04:00:00,Low,Digital Support,Closed,2026-06-16 03:00:00,47.0,Within SLA,No,ATM/Network
CP0004743,C001891,A0000910,Transaction Failure,Web,2024-01-15 08:00:00,High,Account Ops,Closed,2024-01-16 01:00:00,17.0,Within SLA,No,System/Network
CP0004744,C002946,A0000309,ATM Issue,Mobile App,2024-05-02 07:00:00,High,Cards Team,Resolved,2024-05-05 19:00:00,84.0,Breached,Yes,ATM/Network
CP0004745,C002486,A0001472,ATM Issue,Call Center,2025-12-17 07:00:00,High,Digital Support,Resolved,2025-12-22 01:00:00,114.0,Breached,Yes,ATM/Network
CP0004746,C000787,A0004492,Transaction Failure,Call Center,2024-06-24 01:00:00,Medium,Cards Team,Resolved,2024-06-27 03:00:00,74.0,Breached,Yes,System/Network
CP0004747,C001441,A0005869,Account Issue,Call Center,2025-07-29 20:00:00,Medium,Digital Support,Resolved,2025-07-30 07:00:00,11.0,Within SLA,No,Operations
CP0004748,C000810,A0004827,Unauthorized Transaction,Mobile App,2024-08-07 21:00:00,Medium,Account Ops,In Progress,,,Open,No,Fraud/Security
CP0004749,C002513,A0003672,Transaction Failure,Call Center,2026-03-04 13:00:00,Medium,Account Ops,Resolved,2026-03-06 23:00:00,58.0,Breached,Yes,System/Network
CP0004750,C001661,A0004771,Account Issue,Web,2024-04-25 23:00:00,High,Cards Team,Resolved,2024-04-26 08:00:00,9.0,Within SLA,No,Operations
CP0004751,C003428,A0003808,Transaction Failure,Call Center,2024-01-29 18:00:00,Medium,Digital Support,Resolved,2024-01-31 19:00:00,49.0,Breached,Yes,System/Network
CP0004752,C001313,A0000244,Card Issue,Call Center,2025-12-25 20:00:00,Medium,Digital Support,Closed,2025-12-25 22:00:00,2.0,Within SLA,No,Card Processing
CP0004753,C002505,A0003652,ATM Issue,Mobile App,2024-11-27 07:00:00,Medium,Payments Team,Resolved,2024-11-27 23:00:00,16.0,Within SLA,No,ATM/Network
CP0004754,C003588,A0005552,Billing/Charges,Web,2024-05-28 03:00:00,Medium,Payments Team,Resolved,2024-05-30 22:00:00,67.0,Breached,Yes,Fee/Charge Dispute
CP0004755,C000183,A0005785,Account Issue,Mobile App,2025-09-15 06:00:00,Medium,Payments Team,Closed,2025-09-17 03:00:00,45.0,Within SLA,No,Operations
CP0004756,C002512,A0000907,Card Issue,Email,2025-11-30 08:00:00,Low,Branch Ops,Resolved,2025-12-01 07:00:00,23.0,Within SLA,No,Card Processing
CP0004757,C001741,A0000659,Billing/Charges,Call Center,2026-05-13 17:00:00,Medium,Account Ops,Resolved,2026-05-14 15:00:00,22.0,Within SLA,No,Fee/Charge Dispute
CP0004758,C003087,A0002268,Digital Banking Issue,Email,2024-07-05 07:00:00,Critical,Payments Team,In Progress,,,Open,No,App/System
CP0004759,C002692,A0002413,Billing/Charges,Mobile App,2025-07-30 15:00:00,High,Payments Team,Resolved,2025-07-31 04:00:00,13.0,Within SLA,No,Fee/Charge Dispute
CP0004760,C004170,A0006495,Card Issue,Call Center,2024-02-01 19:00:00,High,Branch Ops,Resolved,2024-02-04 10:00:00,63.0,Breached,Yes,Card Processing
